"Model","Scenario","Region","Variable","Unit","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050"
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Russia","Unemployment rate ; %(combined)","Abs. difference",0,0.0026047229766845,0.0047058463096618,0.0013335943222045,-0.000030517578125,-0.000905156135559,-0.0014671087265014,-0.0019288063049316,-0.0018732547760009,0.1395808458328247,0.3301728963851929,0.045356273651123,-0.1556968688964844,0.0024313926696777,0.0637601017951965,0.0588698983192443,0.0443307161331176,0.0341098308563232,0.0277518033981323,0.0366299748420715,0.060083270072937,0.0638497471809387,0.0606756806373596,0.0571715831756591,0.0759949088096618,0.1115039587020874,0.1175881028175354,0.1159055829048157,0.1130619049072266
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Russia","Inflation rate ; %(combined)","Abs. difference",0,-0.0540428757667541,-0.0600515604019165,-0.0303688049316406,-0.0055429935455322,0.0117212533950805,0.0226044356822967,0.0290524065494537,0.0291390717029571,0.3754225671291351,0.321403980255127,0.2342943549156189,0.4776113927364349,0.64218969643116,0.681964099407196,0.677752211689949,0.705572783946991,0.7386003732681274,0.7673170268535614,0.7827685475349426,0.7712002694606781,0.7511427998542786,0.7357697188854218,0.7369970977306366,0.7495167255401611,0.7657023072242737,0.7852407395839691,0.8077129125595093,0.8283055126667023
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Russia","Gross Domestic Product (GDP)(combined(no bus))","% difference,  2017 PPP ; US$ Bn",0,0,0,0,0,0,0,0,0,-0.348430988277304,-0.9829411377208496,-1.380035920934564,-1.723328366669308,-2.077098517879217,-2.441094720416448,-2.787597975656353,-3.107414155101906,-3.402391709572028,-3.6774774279699,-4.002055772641622,-4.403921313569581,-4.816722273348184,-5.220625035174987,-5.612285676962503,-6.09528290069048,-6.68926768869783,-7.304808611730785,-7.919248140549373,-8.523387391127757
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Russia","Gross Domestic Product (GDP)(combined(no bus))","% difference,  2021 prices; Rouble Bn",0,0,0,0,0,0,0,0,0,-0.3484365267244272,-0.9829410658189984,-1.380037222025765,-1.72332696963523,-2.077097285259599,-2.441095252953784,-2.787600209381269,-3.107416666257812,-3.402392622353889,-3.677477546884977,-4.002050958779558,-4.403923981173252,-4.816723058990158,-5.220623902902044,-5.612287712295339,-6.095286082883156,-6.689264934190264,-7.304809368972909,-7.919247515449312,-8.523389200434961
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Singapore","Unemployment rate ; %(combined)","Abs. difference",0,0.4771199524402618,0.2593128681182861,0.1266165673732758,0.1438441872596741,0.1278066635131836,0.1129781603813171,0.1215949356555939,0.1479493379592896,0.4159682989120483,0.4003226757049561,-0.3188052475452423,-0.3361136913299561,0.1659414172172546,0.2090281248092651,0.1253072619438171,0.0659487247467041,0.0278303027153015,0.0092521905899047,-0.0018298625946044,-0.002213180065155,0.017294704914093,0.0353728532791137,0.0612697601318359,0.0413089394569397,0.0069696307182312,0.0123836398124694,0.0018011927604675,-0.0082581639289855
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Singapore","Inflation rate ; %(combined)","Abs. difference",0,0.0050702095031738,0.0276004374027252,0.0410134494304657,0.0528474152088165,0.0608178377151489,0.0662490427494049,0.070160686969757,0.0741349756717681,0.1778101325035095,0.1642943322658539,0.4429006576538086,0.7778331935405731,0.7656542658805847,0.695814311504364,0.6484401524066925,0.6471644341945648,0.6606409549713135,0.6617148518562317,0.6225864887237549,0.5582593679428101,0.4933940172195435,0.4286872744560242,0.3698991537094116,0.3404096961021423,0.3401097655296326,0.3276107311248779,0.3049329519271851,0.2766250371932983
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Singapore","Gross Domestic Product (GDP)(combined(no bus))","% difference,  2017 PPP ; US$ Bn",0,-2.122055567067005,-2.809374653419561,-3.42541138508945,-3.985710176744739,-4.482341427571512,-4.932144642250968,-5.420026973221304,-5.999626259112468,-6.704240976576015,-7.183705248190098,-7.3232667632107,-7.691207717561799,-8.249690877424332,-8.83330309832816,-9.286596463535137,-9.626233227889946,-9.843076695304498,-10.01819032485481,-10.1383769262621,-10.26906885207144,-10.45617619437051,-10.6891066127546,-11.00446562465441,-11.19756643956138,-11.31544811463644,-11.41867277763413,-11.47681417460053,-11.49739562159383
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Singapore","Gross Domestic Product (GDP)(combined(no bus))","% difference,  2015 prices; SGD Bn",0,-2.122055297507652,-2.809374003264331,-3.425409415192604,-3.985706828669922,-4.482344011630223,-4.932145324994885,-5.420027245757297,-5.999624750417021,-6.704236049740397,-7.183703742973102,-7.323268732850963,-7.691205732333994,-8.249693168694572,-8.833302620280815,-9.286596544455117,-9.626229666184871,-9.843078762609348,-10.01818676058596,-10.13837534269145,-10.26906936326377,-10.45617570241656,-10.68910982893835,-11.00446426762263,-11.19756340387061,-11.3154465425515,-11.41866991905085,-11.47681124378561,-11.49739720191291
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Slovakia","Unemployment rate ; %(combined)","Abs. difference",0,0.2045660018920898,0.116814136505127,0.0554172992706298,0.0605826377868652,0.0539698600769043,0.0484633445739746,0.0521367788314819,0.0639076232910156,0.3016810417175293,0.3764303922653198,-0.1144129037857056,-0.2154272794723511,0.0706838369369506,0.0699862241744995,0.0112538337707519,-0.0036206245422363,0.0009456872940063,0.0099892616271972,0.0162715911865234,0.0227274894714355,0.0381830930709838,0.0481301546096801,0.0575728416442871,0.0487105846405029,0.0277210474014282,0.0131671428680419,-0.0091892480850219,-0.0286622047424316
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Slovakia","Inflation rate ; %(combined)","Abs. difference",0,0.0005687475204467,0.0066867470741271,0.0142455697059631,0.0200595557689666,0.0257934927940368,0.0298244357109069,0.0337245166301727,0.0373470485210418,-0.0098337829113006,-0.1759520471096039,-0.0512789487838745,0.1937202513217926,0.2298347055912018,0.2413453459739685,0.2837660610675812,0.3461829721927643,0.3923989534378052,0.413742333650589,0.412465512752533,0.3928253352642059,0.3631139695644379,0.3309389650821686,0.2987630665302277,0.2589085400104523,0.2395448684692383,0.240436851978302,0.2512871026992798,0.2696190476417542
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Slovakia","Gross Domestic Product (GDP)(combined(no bus))","% difference,  2017 PPP ; US$ Bn",0,-0.9447594106813172,-1.254550706206603,-1.534809847609186,-1.791371640305639,-2.019653246486985,-2.22797889396702,-2.455920727091254,-2.728446262393747,-3.255882677136424,-3.87005648458284,-4.113318685390743,-4.318220669647276,-4.529931751445582,-4.734343580933165,-4.894657775580336,-5.05684408165703,-5.206792938072669,-5.376237906155801,-5.536583932348494,-5.707566128217545,-5.911641544117074,-6.129320679743511,-6.372287705527524,-6.550340344351202,-6.662755710715007,-6.710912526479529,-6.678952108460557,-6.577338078242889
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Slovakia","Gross Domestic Product (GDP)(combined(no bus))","% difference,  2015 prices; Euro Bn",0,-0.9447599030763532,-1.254549985791786,-1.53480949044279,-1.791371788173224,-2.019653474760918,-2.227979675858138,-2.455923362961798,-2.72844775512231,-3.255881632056357,-3.870059207474341,-4.113320081730143,-4.318219134153878,-4.529932602592734,-4.734342497870825,-4.894658698117449,-5.056841245968469,-5.206794997491915,-5.376240051924352,-5.536579400241315,-5.707565890263733,-5.911636411850941,-6.129320709763164,-6.372286406521788,-6.550339287438822,-6.662757121857532,-6.710909706094803,-6.678947716713946,-6.577331239562878
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Slovenia","Unemployment rate ; %(combined)","Abs. difference",0,0.2491310834884644,0.1401041150093079,0.060681939125061,0.06641685962677,0.0612388849258422,0.0571682453155517,0.0614939928054809,0.0744843482971191,0.1227409839630127,0.2792842388153076,0.2740685939788818,-0.0030642747879028,-0.1070982217788696,-0.0051939487457275,0.0489571094512939,0.0450227260589599,0.0253396034240722,0.0123993158340454,0.0060445070266723,-0.00007462501525878906,0.0017725229263305,0.0054877996444702,0.0135337114334106,0.0141950845718383,-0.0028022527694702,-0.0253216028213501,-0.0426793098449707,-0.0530122518539428
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Slovenia","Inflation rate ; %(combined)","Abs. difference",0,0.0112296342849731,0.0494673252105712,0.066479355096817,0.0793613791465759,0.0849639773368835,0.0875418782234191,0.0881728529930114,0.0896800458431243,0.0043798983097076,-0.0391952991485595,-0.4700614511966705,-0.1440354287624359,0.5532549619674683,0.6811256408691406,0.5469595491886139,0.461912214756012,0.4374901354312897,0.4199187159538269,0.3463561534881592,0.2671148180961609,0.2172693014144897,0.1786397099494934,0.1495751142501831,0.0406454801559448,0.037759780883789,0.1057511568069458,0.14837646484375,0.1707063317298889
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Slovenia","Gross Domestic Product (GDP)(combined(no bus))","% difference,  2017 PPP ; US$ Bn",0,-1.126654838298902,-1.49570210641875,-1.827267422258594,-2.127178373384386,-2.393784294003121,-2.636272845422571,-2.90034975667578,-3.214726159393111,-3.643576543310978,-4.128315094397195,-4.541745065693381,-4.912064494621071,-5.266994903840505,-5.59262687687152,-5.866082571264974,-6.114048579872422,-6.302874943759084,-6.463758640026274,-6.576570389641745,-6.654018270631623,-6.736316497867511,-6.826080197729878,-6.946659287302093,-7.025855380612345,-7.021087183410502,-6.955157147326596,-6.835247477473549,-6.67946912189239
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Slovenia","Gross Domestic Product (GDP)(combined(no bus))","% difference,  2010 prices; Euro Bn",0,-1.126653609288042,-1.495704105356244,-1.827268869079179,-2.127179043521699,-2.393783445701558,-2.636273644453879,-2.900349500868071,-3.214727267225659,-3.643578145029269,-4.128315698207907,-4.541744545470139,-4.912062400944306,-5.266998388291455,-5.592628523171051,-5.866085398976894,-6.114049294007485,-6.302870178852671,-6.463760327337653,-6.576569885554395,-6.654017304606841,-6.736316410416443,-6.826080548007907,-6.946659344054562,-7.025857290704396,-7.021090031460475,-6.955161450755742,-6.835245719390626,-6.679464356267784
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|South Africa","Unemployment rate ; %(combined)","Abs. difference",0,0.2151012420654297,0.2497477531433105,0.1566238403320312,0.1073360443115234,0.0854544639587402,0.0691065788269043,0.0620503425598144,0.0670857429504394,0.107177734375,0.1440920829772949,0.0686507225036621,-0.0498871803283691,-0.0730042457580566,-0.0588488578796386,-0.0612931251525878,-0.0782136917114257,-0.0945963859558105,-0.1051139831542969,-0.1179928779602051,-0.1381382942199707,-0.1444649696350098,-0.1434125900268555,-0.141852855682373,-0.1116137504577637,-0.0613942146301269,-0.0406837463378906,-0.0491909980773925,-0.0706205368041992
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|South Africa","Inflation rate ; %(combined)","Abs. difference",0,-0.0083280801773071,-0.0606003999710083,-0.0845206975936889,-0.066598892211914,-0.042259931564331,-0.0198839902877807,-0.0003376007080078,0.0146185159683227,-0.0702821612358093,-0.0463234782218933,-0.05127614736557,0.0192496180534362,0.1332193613052368,0.2272847890853882,0.2941134572029114,0.3491039276123047,0.3912614583969116,0.4207528233528137,0.4850512146949768,0.5344889163970947,0.5612874031066895,0.586105227470398,0.6069793105125427,0.495807409286499,0.4133789539337158,0.3792343735694885,0.3403254151344299,0.3120505809783936
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|South Africa","Gross Domestic Product (GDP)(combined(no bus))","% difference,  2017 PPP ; US$ Bn",0,-2.039607294918211,-2.701146450344116,-3.295940722775759,-3.837209765659333,-4.314843270551549,-4.745123744801482,-5.211742194846303,-5.77063078001504,-6.459867969458399,-7.167867267909522,-7.789407290849192,-8.46802403079211,-9.158288292339268,-9.797999641724708,-10.34964337717875,-10.87668465285495,-11.33321066541491,-11.75909547299952,-12.11932908379795,-12.43370895788797,-12.76143161787098,-13.10662877810963,-13.50411572309073,-13.88672973115833,-14.27911745022905,-14.57845427066661,-14.71936157454927,-14.71598006256464
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|South Africa","Gross Domestic Product (GDP)(combined(no bus))","% difference,  2015 prices; ZAR Bn",0,-2.039607857788961,-2.701146995496484,-3.295939144698645,-3.837208442149287,-4.314844128427064,-4.745124626985553,-5.211740020943489,-5.770631563910533,-6.459868687656134,-7.167867954921158,-7.789406687417399,-8.468025121609434,-9.15828738493445,-9.797999949317582,-10.34964091796561,-10.87668670611359,-11.33320844021484,-11.75909216822866,-12.11932781286086,-12.43370720562552,-12.76142872014153,-13.10663002356361,-13.50412164553868,-13.88672836911888,-14.27911652639117,-14.57845609625631,-14.7193572273025,-14.71597828956101
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|South Korea","Unemployment rate ; %(combined)","Abs. difference",0,0.2978927493095398,0.1646853089332581,0.0819494128227233,0.0812816023826599,0.0778068304061889,0.069706380367279,0.0746827125549316,0.0905778408050537,0.2265843152999878,0.3485774397850037,0.1255241632461548,-0.00541353225708,0.0462515950202941,0.0646581649780273,0.0514568090438842,0.0287580490112304,0.0123136043548584,0.0016013979911804,-0.0063689947128295,-0.0105608105659484,-0.0026007890701293,0.0053620338439941,0.0174811482429504,0.02656090259552,0.0241111516952514,-0.0050822496414184,-0.0323993563652038,-0.0485534071922302
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|South Korea","Inflation rate ; %(combined)","Abs. difference",0,0.003616452217102,0.020878791809082,0.0363034904003143,0.0688864588737487,0.0677832961082458,0.0696052312850952,0.0711052417755127,0.0727230310440063,-0.167764276266098,-0.0929504930973053,0.001535415649414,0.1944592595100403,0.3124854862689972,0.2638846933841705,0.2043290138244629,0.2504726648330688,0.287458211183548,0.3014772832393646,0.2928160130977631,0.2660875916481018,0.2337395846843719,0.20399409532547,0.1796452403068542,-0.0072140097618103,-0.1510294079780579,-0.1189245581626892,-0.075430691242218,-0.0365442037582397
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|South Korea","Gross Domestic Product (GDP)(combined(no bus))","% difference,  2017 PPP ; US$ Bn",0,-1.334307175671812,-1.779623993700785,-2.175757436057724,-2.51173380544224,-2.827417804908217,-3.114658637097123,-3.427326177292478,-3.796388103166004,-4.38798936693513,-5.120363210896361,-5.62909664428477,-6.090585014786798,-6.514526140261346,-6.877023159390705,-7.125280368071163,-7.310629874690012,-7.425077184647533,-7.50598749006569,-7.541395204365708,-7.563703726906279,-7.606873554950688,-7.670432705769903,-7.779590488861976,-7.875723042201354,-7.913048949196877,-7.861385445233815,-7.727422609283996,-7.541438735579808
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|South Korea","Gross Domestic Product (GDP)(combined(no bus))","% difference,  2015 prices; WON Bn",0,-1.334310087462753,-1.779626166297432,-2.175757290075941,-2.511733170253261,-2.827418171052287,-3.114655480829998,-3.427325362974432,-3.79639117700914,-4.387986417465406,-5.120359917614103,-5.629097835861952,-6.090583999193422,-6.51452696609277,-6.877023419846628,-7.125276746960562,-7.31063035096512,-7.425078057604995,-7.505987272567472,-7.541394720286354,-7.563704084081335,-7.606868521322463,-7.67043606690736,-7.77959153330483,-7.87572210839248,-7.913053978392314,-7.861385124699682,-7.727423944562217,-7.541440019104728
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Spain","Unemployment rate ; %(combined)","Abs. difference",0,0.0247292518615722,0.0357031822204589,0.0019972324371337,-0.0213410854339599,-0.041689395904541,-0.0709424018859863,-0.0784966945648193,-0.0718157291412353,0.0355510711669921,0.3762342929840088,0.2662563323974609,-0.299778938293457,-0.493901252746582,-0.273078441619873,-0.0537185668945312,-0.0232698917388916,-0.0983397960662841,-0.1651546955108643,-0.1866190433502197,-0.1785356998443604,-0.1726796627044678,-0.1795568466186523,-0.1980936527252197,-0.2160913944244385,-0.2239565849304199,-0.2278068065643311,-0.2222537994384766,-0.2179410457611084
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Spain","Inflation rate ; %(combined)","Abs. difference",0,0.0103773474693298,0.034443199634552,0.0509952008724212,0.0697820782661438,0.0761093497276306,0.095954954624176,0.1114745736122131,0.104642391204834,-0.0421280562877655,-0.313669890165329,-0.5447371900081635,-0.0880485773086547,0.4850380420684814,0.6295693516731262,0.5080265998840332,0.4104499816894531,0.4085507392883301,0.442477285861969,0.4125090837478638,0.3617178797721863,0.3307415843009949,0.3082552552223206,0.2942063808441162,0.2167477011680603,0.1849092245101929,0.2152321338653564,0.2527937293052673,0.289575457572937
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Spain","Gross Domestic Product (GDP)(combined(no bus))","% difference,  2017 PPP ; US$ Bn",0,-1.53877715583598,-2.030445439591777,-2.472388627935695,-2.892026347981214,-3.23051196596178,-3.530143931345142,-3.896061227567116,-4.32912414709965,-4.884681588119899,-5.555543971121257,-6.085884751558002,-6.596847033700959,-7.113681784618631,-7.614271757614111,-8.045522212589518,-8.44346851268697,-8.77111930721518,-9.055374942531502,-9.278392883929564,-9.473358803086551,-9.689450264916566,-9.920582799162148,-10.19309575409245,-10.43750787216292,-10.62178874332023,-10.72022084725575,-10.72112700030051,-10.64420300375981
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Spain","Gross Domestic Product (GDP)(combined(no bus))","% difference,  2015 prices; Euro Bn",0,-1.538778670157859,-2.030446633227023,-2.47238707182913,-2.892025667389375,-3.230515084290519,-3.530147406410944,-3.896056327976716,-4.329125014934887,-4.884676514534037,-5.555543175838807,-6.085882643154727,-6.596844969205284,-7.113683775213797,-7.61426878626339,-8.045525797842433,-8.443470793217333,-8.771124751893788,-9.055381370190496,-9.278391781140892,-9.473357399718008,-9.689449615287382,-9.920578861628304,-10.19309528419269,-10.43750728836623,-10.62178757257225,-10.72022305206464,-10.7211310911678,-10.64419804610494
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Sweden","Unemployment rate ; %(combined)","Abs. difference",0,-0.0077905654907226,-0.0166499614715576,-0.0103015899658203,-0.0120582580566406,-0.0140039920806884,-0.0155513286590576,-0.017467975616455,-0.0202845335006713,0.037469744682312,0.1011579036712646,-0.0108306407928466,-0.1250760555267334,-0.1016628742218018,-0.0691307783126831,-0.0495698451995849,-0.0412129163742065,-0.0378645658493042,-0.0322797298431396,-0.0224890708923339,-0.0130267143249511,-0.0036127567291259,0.0077468156814575,0.014949083328247,0.0282065868377685,0.0322445631027221,0.029970645904541,0.0364928245544433,0.0403817892074585
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Sweden","Inflation rate ; %(combined)","Abs. difference",0,0.004280686378479,0.0231727957725524,0.0329491794109344,0.037817358970642,0.0407516658306121,0.0443223416805267,0.0481441915035247,0.0525259971618652,0.0063364803791046,-0.0174643397331237,-0.0056705176830291,0.0705899596214294,0.126839816570282,0.1653946042060852,0.2041490077972412,0.2453593611717224,0.2771914303302765,0.293961375951767,0.2913596928119659,0.2825632691383362,0.2781457304954529,0.2739711701869965,0.2660409212112427,0.2407656311988831,0.2222210168838501,0.2161841988563538,0.2150716185569763,0.212622344493866
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Sweden","Gross Domestic Product (GDP)(combined(no bus))","% difference,  2017 PPP ; US$ Bn",0,-0.2268469247195259,-0.3000167046930624,-0.3683478479481139,-0.4297343785763408,-0.4831530182559329,-0.5272998450353006,-0.580141959389191,-0.6466617759381066,-0.7740838692255725,-0.9823104824827178,-1.135706439049822,-1.260037025116834,-1.368687351907893,-1.463459761740105,-1.541272237807456,-1.61778818499817,-1.68275230378031,-1.740462763639938,-1.789962620308017,-1.849481733775937,-1.921200384855559,-1.998270082398435,-2.099047471630611,-2.206060253471864,-2.297478660139352,-2.361559428478766,-2.403762157620271,-2.420887334365873
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Sweden","Gross Domestic Product (GDP)(combined(no bus))","% difference,  2022 prices; SEK Mn",0,-0.2268468050684147,-0.300016676599435,-0.3683493990400022,-0.4297360339814871,-0.4831518867425166,-0.5272984665702807,-0.5801399130932139,-0.6466642284543411,-0.7740807527671145,-0.9823148839452124,-1.135708890837683,-1.260038242709693,-1.36869235189967,-1.463458876726753,-1.541266754937631,-1.617787111052016,-1.682752159987666,-1.74046218014533,-1.789965351294509,-1.849480378056834,-1.921198703139504,-1.998276096842633,-2.099051137592622,-2.206060425340095,-2.297472458810501,-2.361559042298156,-2.403760222548124,-2.420886821923074
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Switzerland","Unemployment rate ; %(combined)","Abs. difference",0,0.2230091989040375,0.1183821558952332,0.0572128891944885,0.0641119480133056,0.0564320087432861,0.0507036447525024,0.0557908415794372,0.0689121484756469,0.1012141704559326,0.2455155849456787,0.2227513790130615,0.0029781460762023,-0.0567516088485717,0.0047917366027832,0.0292546153068542,0.0260761976242065,0.0122941732406616,-0.0005092024803161,-0.0096113681793212,-0.0177018046379089,-0.0165011882781982,-0.0126965641975402,-0.0033310651779174,0.0077059864997863,0.0042265057563781,-0.0138995647430419,-0.0327569842338562,-0.0430828928947448
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Switzerland","Inflation rate ; %(combined)","Abs. difference",0,0.0071056485176086,0.0377828776836395,0.049476534128189,0.0598372220993042,0.0676579177379608,0.0726775228977203,0.0763497650623321,0.0802838802337646,0.111718088388443,0.1222257316112518,-0.0696906745433807,-0.1348975300788879,-0.0077269971370697,0.0972352027893066,0.1418794393539429,0.1636631488800049,0.1711835265159607,0.1668106317520142,0.1555217206478119,0.1337324380874634,0.1073473691940308,0.0822060108184814,0.0556712746620178,0.0255684554576873,0.0060671865940093,0.0051174759864807,0.0133798122406005,0.0212063193321228
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Switzerland","Gross Domestic Product (GDP)(combined(no bus))","% difference,  2017 PPP ; US$ Bn",0,-0.9939926607581806,-1.320256979243539,-1.612682926985121,-1.876260010213648,-2.111019595166574,-2.328801216440846,-2.5696157269956,-2.859272573267135,-3.229813450564045,-3.707752414889287,-4.104288855999738,-4.415740903147758,-4.676643483021669,-4.891571434900499,-5.051187007594393,-5.177692915895804,-5.241872141987503,-5.263846015192398,-5.239918049308557,-5.188239916877846,-5.141035820079387,-5.106183260358488,-5.109611209552034,-5.143485837444784,-5.15743168842665,-5.1023664660247,-4.982699822776171,-4.825427789313796
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Switzerland","Gross Domestic Product (GDP)(combined(no bus))","% difference,  2015 prices; CHF Bn",0,-0.9939917782018416,-1.320257049598317,-1.612683402500803,-1.876261346375285,-2.111021255901979,-2.328799399105785,-2.56961520285045,-2.859272838742055,-3.229813795906,-3.70775610772156,-4.10429138217202,-4.415740669437551,-4.676641262450909,-4.891571871904421,-5.051187607990193,-5.177690298930793,-5.241873204502278,-5.263845370726017,-5.239920927107966,-5.188240612695072,-5.141038023111511,-5.106180909820712,-5.109612791513884,-5.143484088916994,-5.157428012408105,-5.102364274635285,-4.982700525876893,-4.825427572306706
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Taiwan","Unemployment rate ; %(combined)","Abs. difference",0,0.3625953793525696,0.1997309327125549,0.0969234704971313,0.1086912155151367,0.0964909195899963,0.0851953029632568,0.0919224619865417,0.112066924571991,0.1756051778793335,0.2768018841743469,0.2158396244049072,0.1326332092285156,0.0901092290878295,0.0655708312988281,0.0509443283081054,0.0392334461212158,0.0263751745223999,0.0140299797058105,0.0060476064682006,0.0051413774490356,0.0104278326034545,0.0160949230194091,0.0279397964477539,0.0436975955963134,0.0582586526870727,0.0411226749420166,0.0047378540039062,-0.0205384492874145
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Taiwan","Inflation rate ; %(combined)","Abs. difference",0,0.0053249299526214,0.0320861041545867,0.0493836104869842,0.0623878538608551,0.0701973736286163,0.0748290717601776,0.0776204764842987,0.0804803967475891,-0.1883687376976013,0.0166585445404052,0.1136140823364258,0.1451860368251801,0.199639230966568,0.2011791169643402,0.2010423839092255,0.2670217454433441,0.322159618139267,0.3575879633426666,0.3100188672542572,0.239165335893631,0.2116240262985229,0.1845895648002625,0.1576642692089081,0.1242161691188812,0.1030729711055756,0.0986571907997131,0.1093899607658386,0.1289475560188293
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Taiwan","Gross Domestic Product (GDP)(combined(no bus))","% difference,  2017 PPP ; US$ Bn",0,-1.635174856812438,-2.162668975222182,-2.639797221845397,-3.073355393982402,-3.45699788990006,-3.805538987707024,-4.185152794397662,-4.636681354837513,-5.200673987968685,-5.947395806551836,-6.591625458325212,-7.185235830179804,-7.699466235128871,-8.116943269126365,-8.423196391074693,-8.684750710387823,-8.874738410071537,-9.026471429732853,-9.12022496032897,-9.18961440205418,-9.27100466246793,-9.363644302748986,-9.501205059911475,-9.685061624348512,-9.915955773066488,-10.07256813087619,-10.11344295715516,-10.07434991862655
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Delayed transition","NiGEM NGFS v1.24.2|Taiwan","Gross Domestic Product (GDP)(combined(no bus))","% difference,  2016 prices; TW$ Bn",0,-1.635176238993208,-2.162670813494694,-2.639797155633317,-3.073355729697802,-3.45699790026831,-3.805536556082156,-4.185153005751463,-4.636683103719319,-5.200678574110807,-5.947393162481662,-6.591624314472111,-7.185236054133048,-7.69946374154088,-8.116940913935455,-8.423193944037044,-8.684749354177267,-8.87474236932908,-9.026474149246411,-9.120221520101722,-9.189614930069146,-9.271004158661857,-9.363643120117192,-9.50120481507266,-9.685059492582305,-9.915955330262538,-10.07257028965913,-10.11344282043514,-10.07434912962118
