Scenario,ISO,Country,Year,Technology,wacc_projection,Region,IncomeLevel
NDC,CAN,Canada,2040,Solar_PV,0.098627405114417,North America,High income
NDC,CAN,Canada,2045,Solar_PV,0.0984834446030934,North America,High income
NDC,CAN,Canada,2050,Solar_PV,0.0979382381947436,North America,High income
NDC,CHE,Switzerland,2025,Solar_PV,0.0953569699119369,Europe and Central Asia,High income
NDC,CHE,Switzerland,2030,Solar_PV,0.0947029678733054,Europe and Central Asia,High income
NDC,CHE,Switzerland,2035,Solar_PV,0.0947534014924298,Europe and Central Asia,High income
NDC,CHE,Switzerland,2040,Solar_PV,0.0956979774458715,Europe and Central Asia,High income
NDC,CHE,Switzerland,2045,Solar_PV,0.096699755696924,Europe and Central Asia,High income
NDC,CHE,Switzerland,2050,Solar_PV,0.0970650422973734,Europe and Central Asia,High income
NDC,CHL,Chile,2025,Solar_PV,0.1078731218795523,Latin America and Caribbean,High income
NDC,CHL,Chile,2030,Solar_PV,0.1022620874874765,Latin America and Caribbean,High income
NDC,CHL,Chile,2035,Solar_PV,0.1008096185683894,Latin America and Caribbean,High income
NDC,CHL,Chile,2040,Solar_PV,0.1021261996249857,Latin America and Caribbean,High income
NDC,CHL,Chile,2045,Solar_PV,0.1038697842553317,Latin America and Caribbean,High income
NDC,CHL,Chile,2050,Solar_PV,0.1038909562472154,Latin America and Caribbean,High income
NDC,CHN,China,2025,Solar_PV,0.0825378901504778,East Asia and Pacific,Upper middle income
NDC,CHN,China,2030,Solar_PV,0.0723522239521004,East Asia and Pacific,Upper middle income
NDC,CHN,China,2035,Solar_PV,0.0643635646646051,East Asia and Pacific,Upper middle income
NDC,CHN,China,2040,Solar_PV,0.0578900402329547,East Asia and Pacific,Upper middle income
NDC,CHN,China,2045,Solar_PV,0.0510756997742215,East Asia and Pacific,Upper middle income
NDC,CHN,China,2050,Solar_PV,0.0456479559446686,East Asia and Pacific,Upper middle income
NDC,CZE,Czech Republic,2025,Solar_PV,0.1006220410684496,Europe and Central Asia,High income
NDC,CZE,Czech Republic,2030,Solar_PV,0.1018809214639121,Europe and Central Asia,High income
NDC,CZE,Czech Republic,2035,Solar_PV,0.1005996473970271,Europe and Central Asia,High income
NDC,CZE,Czech Republic,2040,Solar_PV,0.1011835822614773,Europe and Central Asia,High income
NDC,CZE,Czech Republic,2045,Solar_PV,0.1020381151949691,Europe and Central Asia,High income
NDC,CZE,Czech Republic,2050,Solar_PV,0.1018676142614266,Europe and Central Asia,High income
NDC,DEU,Germany,2025,Solar_PV,0.0937372268688951,Europe and Central Asia,High income
NDC,DEU,Germany,2030,Solar_PV,0.0930270923040966,Europe and Central Asia,High income
NDC,DEU,Germany,2035,Solar_PV,0.0923383255567329,Europe and Central Asia,High income
NDC,DEU,Germany,2040,Solar_PV,0.0919135715227847,Europe and Central Asia,High income
NDC,DEU,Germany,2045,Solar_PV,0.0918404764139059,Europe and Central Asia,High income
NDC,DEU,Germany,2050,Solar_PV,0.0918698667747247,Europe and Central Asia,High income
NDC,DNK,Denmark,2025,Solar_PV,0.1030465190720152,Europe and Central Asia,High income
NDC,DNK,Denmark,2030,Solar_PV,0.1040870547806659,Europe and Central Asia,High income
NDC,DNK,Denmark,2035,Solar_PV,0.1041205629564615,Europe and Central Asia,High income
NDC,DNK,Denmark,2040,Solar_PV,0.1042822424035199,Europe and Central Asia,High income
NDC,DNK,Denmark,2045,Solar_PV,0.1044708733813887,Europe and Central Asia,High income
NDC,DNK,Denmark,2050,Solar_PV,0.1045555888428531,Europe and Central Asia,High income
NDC,EGY,Egypt,2025,Solar_PV,0.1566088778906759,Middle East and North Africa,Lower middle income
NDC,EGY,Egypt,2030,Solar_PV,0.1003597774805383,Middle East and North Africa,Lower middle income
NDC,EGY,Egypt,2035,Solar_PV,0.0978404802958231,Middle East and North Africa,Lower middle income
NDC,EGY,Egypt,2040,Solar_PV,0.0996468462736654,Middle East and North Africa,Lower middle income
NDC,EGY,Egypt,2045,Solar_PV,0.1005318469910544,Middle East and North Africa,Lower middle income
NDC,EGY,Egypt,2050,Solar_PV,0.1009336637936216,Middle East and North Africa,Lower middle income
NDC,ESP,Spain,2025,Solar_PV,0.111779264813655,Europe and Central Asia,High income
NDC,ESP,Spain,2030,Solar_PV,0.1106459118074745,Europe and Central Asia,High income
NDC,ESP,Spain,2035,Solar_PV,0.1107665622548034,Europe and Central Asia,High income
NDC,ESP,Spain,2040,Solar_PV,0.1109998342968769,Europe and Central Asia,High income
NDC,ESP,Spain,2045,Solar_PV,0.1110045918190508,Europe and Central Asia,High income
NDC,ESP,Spain,2050,Solar_PV,0.1106853923431742,Europe and Central Asia,High income
NDC,EST,Estonia,2025,Solar_PV,0.1048523676666456,Europe and Central Asia,High income
NDC,EST,Estonia,2030,Solar_PV,0.1005704632169553,Europe and Central Asia,High income
NDC,EST,Estonia,2035,Solar_PV,0.1011086823835069,Europe and Central Asia,High income
NDC,EST,Estonia,2040,Solar_PV,0.102847417637884,Europe and Central Asia,High income
NDC,EST,Estonia,2045,Solar_PV,0.1034353804045721,Europe and Central Asia,High income
NDC,EST,Estonia,2050,Solar_PV,0.1038740405970579,Europe and Central Asia,High income
NDC,FIN,Finland,2025,Solar_PV,0.1066137876912236,Europe and Central Asia,High income
NDC,FIN,Finland,2030,Solar_PV,0.10579793406068,Europe and Central Asia,High income
NDC,FIN,Finland,2035,Solar_PV,0.1050971108009547,Europe and Central Asia,High income
NDC,FIN,Finland,2040,Solar_PV,0.1050743361279573,Europe and Central Asia,High income
NDC,FIN,Finland,2045,Solar_PV,0.1056586160645256,Europe and Central Asia,High income
NDC,FIN,Finland,2050,Solar_PV,0.1059367176961645,Europe and Central Asia,High income
NDC,FRA,France,2025,Solar_PV,0.1019323600489587,Europe and Central Asia,High income
NDC,FRA,France,2030,Solar_PV,0.101342595895258,Europe and Central Asia,High income
NDC,FRA,France,2035,Solar_PV,0.1014336676757745,Europe and Central Asia,High income
NDC,FRA,France,2040,Solar_PV,0.1016364177982587,Europe and Central Asia,High income
NDC,FRA,France,2045,Solar_PV,0.1015652770720138,Europe and Central Asia,High income
NDC,FRA,France,2050,Solar_PV,0.101535443796474,Europe and Central Asia,High income
NDC,GBR,United Kingdom,2025,Solar_PV,0.0989084905130093,Europe and Central Asia,High income
NDC,GBR,United Kingdom,2030,Solar_PV,0.096656167898366,Europe and Central Asia,High income
NDC,GBR,United Kingdom,2035,Solar_PV,0.0948449483048005,Europe and Central Asia,High income
NDC,GBR,United Kingdom,2040,Solar_PV,0.0944630314650139,Europe and Central Asia,High income
NDC,GBR,United Kingdom,2045,Solar_PV,0.0938772183237142,Europe and Central Asia,High income
NDC,GBR,United Kingdom,2050,Solar_PV,0.0932119269796948,Europe and Central Asia,High income
NDC,GRC,Greece,2025,Solar_PV,0.1090693011117657,Europe and Central Asia,High income
NDC,GRC,Greece,2030,Solar_PV,0.1119294737970502,Europe and Central Asia,High income
NDC,GRC,Greece,2035,Solar_PV,0.1131554166159431,Europe and Central Asia,High income
NDC,GRC,Greece,2040,Solar_PV,0.1135739560808604,Europe and Central Asia,High income
NDC,GRC,Greece,2045,Solar_PV,0.1143979308086866,Europe and Central Asia,High income
NDC,GRC,Greece,2050,Solar_PV,0.1146131130582162,Europe and Central Asia,High income
NDC,HKG,Hong Kong,2025,Solar_PV,0.099911567815643,East Asia and Pacific,High income
NDC,HKG,Hong Kong,2030,Solar_PV,0.0984123622723541,East Asia and Pacific,High income
NDC,HKG,Hong Kong,2035,Solar_PV,0.0990286221830425,East Asia and Pacific,High income
NDC,HKG,Hong Kong,2040,Solar_PV,0.0991195646390821,East Asia and Pacific,High income
NDC,HKG,Hong Kong,2045,Solar_PV,0.098896939950934,East Asia and Pacific,High income
NDC,HKG,Hong Kong,2050,Solar_PV,0.0990813452039796,East Asia and Pacific,High income
NDC,HRV,Croatia,2025,Solar_PV,0.1032119601949696,Europe and Central Asia,High income
NDC,HRV,Croatia,2030,Solar_PV,0.1014310599182962,Europe and Central Asia,High income
NDC,HRV,Croatia,2035,Solar_PV,0.1028749471797765,Europe and Central Asia,High income
NDC,HRV,Croatia,2040,Solar_PV,0.1031738776552757,Europe and Central Asia,High income
NDC,HRV,Croatia,2045,Solar_PV,0.1040487760457566,Europe and Central Asia,High income
NDC,HRV,Croatia,2050,Solar_PV,0.104826030568957,Europe and Central Asia,High income
NDC,HUN,Hungary,2025,Solar_PV,0.1061920861512936,Europe and Central Asia,High income
NDC,HUN,Hungary,2030,Solar_PV,0.1039770596816835,Europe and Central Asia,High income
NDC,HUN,Hungary,2035,Solar_PV,0.1008300155046272,Europe and Central Asia,High income
NDC,HUN,Hungary,2040,Solar_PV,0.1008447220724405,Europe and Central Asia,High income
NDC,HUN,Hungary,2045,Solar_PV,0.101781274043758,Europe and Central Asia,High income
NDC,HUN,Hungary,2050,Solar_PV,0.1011994978464763,Europe and Central Asia,High income
NDC,IDN,Indonesia,2025,Solar_PV,0.1044523139494829,East Asia and Pacific,Lower middle income
NDC,IDN,Indonesia,2030,Solar_PV,0.1023139837246828,East Asia and Pacific,Lower middle income
NDC,IDN,Indonesia,2035,Solar_PV,0.0994125866110148,East Asia and Pacific,Lower middle income
NDC,IDN,Indonesia,2040,Solar_PV,0.0987926940956115,East Asia and Pacific,Lower middle income
NDC,IDN,Indonesia,2045,Solar_PV,0.0989588742599338,East Asia and Pacific,Lower middle income
NDC,IDN,Indonesia,2050,Solar_PV,0.0982171297108133,East Asia and Pacific,Lower middle income
NDC,IND,India,2025,Solar_PV,0.1281765266355253,South Asia,Lower middle income
NDC,IND,India,2030,Solar_PV,0.1143221572558024,South Asia,Lower middle income
NDC,IND,India,2035,Solar_PV,0.1085172960314272,South Asia,Lower middle income
NDC,IND,India,2040,Solar_PV,0.1045893082624375,South Asia,Lower middle income
NDC,IND,India,2045,Solar_PV,0.0996517897100259,South Asia,Lower middle income
NDC,IND,India,2050,Solar_PV,0.0937478406400157,South Asia,Lower middle income
NDC,IRL,Ireland,2025,Solar_PV,0.1028188463109156,Europe and Central Asia,High income
NDC,IRL,Ireland,2030,Solar_PV,0.1022709287723891,Europe and Central Asia,High income
NDC,IRL,Ireland,2035,Solar_PV,0.0996410152203163,Europe and Central Asia,High income
NDC,IRL,Ireland,2040,Solar_PV,0.0990905280287193,Europe and Central Asia,High income
NDC,IRL,Ireland,2045,Solar_PV,0.0991556774271191,Europe and Central Asia,High income
NDC,IRL,Ireland,2050,Solar_PV,0.0986650384138087,Europe and Central Asia,High income
NDC,ITA,Italy,2025,Solar_PV,0.1028037020807288,Europe and Central Asia,High income
NDC,ITA,Italy,2030,Solar_PV,0.1049528181966221,Europe and Central Asia,High income
NDC,ITA,Italy,2035,Solar_PV,0.1058199265999444,Europe and Central Asia,High income
NDC,ITA,Italy,2040,Solar_PV,0.1070351683345877,Europe and Central Asia,High income
NDC,ITA,Italy,2045,Solar_PV,0.1081211473609589,Europe and Central Asia,High income
NDC,ITA,Italy,2050,Solar_PV,0.1091853268656575,Europe and Central Asia,High income
NDC,JPN,Japan,2025,Solar_PV,0.0889380883122228,East Asia and Pacific,High income
NDC,JPN,Japan,2030,Solar_PV,0.0893140414810481,East Asia and Pacific,High income
NDC,JPN,Japan,2035,Solar_PV,0.0897881379685016,East Asia and Pacific,High income
NDC,JPN,Japan,2040,Solar_PV,0.0910235286416341,East Asia and Pacific,High income
NDC,JPN,Japan,2045,Solar_PV,0.0917510197529287,East Asia and Pacific,High income
NDC,JPN,Japan,2050,Solar_PV,0.0916294667788937,East Asia and Pacific,High income
NDC,KOR,South Korea,2025,Solar_PV,0.0964682876124655,East Asia and Pacific,High income
NDC,KOR,South Korea,2030,Solar_PV,0.0949264085585819,East Asia and Pacific,High income
NDC,KOR,South Korea,2035,Solar_PV,0.0922087805382659,East Asia and Pacific,High income
NDC,KOR,South Korea,2040,Solar_PV,0.0935726721520296,East Asia and Pacific,High income
NDC,KOR,South Korea,2045,Solar_PV,0.0950646529615887,East Asia and Pacific,High income
NDC,KOR,South Korea,2050,Solar_PV,0.0957229068323078,East Asia and Pacific,High income
NDC,LTU,Lithuania,2025,Solar_PV,0.1043049575089135,Europe and Central Asia,High income
NDC,LTU,Lithuania,2030,Solar_PV,0.1025338339353466,Europe and Central Asia,High income
NDC,LTU,Lithuania,2035,Solar_PV,0.1017249924353656,Europe and Central Asia,High income
NDC,LTU,Lithuania,2040,Solar_PV,0.1031170108384209,Europe and Central Asia,High income
NDC,LTU,Lithuania,2045,Solar_PV,0.1041376739770604,Europe and Central Asia,High income
NDC,LTU,Lithuania,2050,Solar_PV,0.1045861518436054,Europe and Central Asia,High income
NDC,LVA,Latvia,2025,Solar_PV,0.1034163158869351,Europe and Central Asia,High income
NDC,LVA,Latvia,2030,Solar_PV,0.1028055136535759,Europe and Central Asia,High income
NDC,LVA,Latvia,2035,Solar_PV,0.1029693004725093,Europe and Central Asia,High income
NDC,LVA,Latvia,2040,Solar_PV,0.1039695387480814,Europe and Central Asia,High income
NDC,LVA,Latvia,2045,Solar_PV,0.1048493231813518,Europe and Central Asia,High income
NDC,LVA,Latvia,2050,Solar_PV,0.1055799568340243,Europe and Central Asia,High income
NDC,MEX,Mexico,2025,Solar_PV,0.0986023880019553,Latin America and Caribbean,Upper middle income
NDC,MEX,Mexico,2030,Solar_PV,0.0946146739379763,Latin America and Caribbean,Upper middle income
NDC,MEX,Mexico,2035,Solar_PV,0.0941718286683965,Latin America and Caribbean,Upper middle income
NDC,MEX,Mexico,2040,Solar_PV,0.0952175591511746,Latin America and Caribbean,Upper middle income
NDC,MEX,Mexico,2045,Solar_PV,0.0961937147404077,Latin America and Caribbean,Upper middle income
NDC,MEX,Mexico,2050,Solar_PV,0.0963682664682509,Latin America and Caribbean,Upper middle income
NDC,MYS,Malaysia,2025,Solar_PV,0.0986246214712574,East Asia and Pacific,Upper middle income
NDC,MYS,Malaysia,2030,Solar_PV,0.0984435374704223,East Asia and Pacific,Upper middle income
NDC,MYS,Malaysia,2035,Solar_PV,0.0986615446304278,East Asia and Pacific,Upper middle income
NDC,MYS,Malaysia,2040,Solar_PV,0.0984553674360655,East Asia and Pacific,Upper middle income
NDC,MYS,Malaysia,2045,Solar_PV,0.0984255882103338,East Asia and Pacific,Upper middle income
NDC,MYS,Malaysia,2050,Solar_PV,0.0986550015499495,East Asia and Pacific,Upper middle income
NDC,NLD,Netherlands,2025,Solar_PV,0.0983991796883325,Europe and Central Asia,High income
NDC,NLD,Netherlands,2030,Solar_PV,0.101324294942559,Europe and Central Asia,High income
NDC,NLD,Netherlands,2035,Solar_PV,0.1026261153162632,Europe and Central Asia,High income
NDC,NLD,Netherlands,2040,Solar_PV,0.1030371046893987,Europe and Central Asia,High income
NDC,NLD,Netherlands,2045,Solar_PV,0.1033211527430272,Europe and Central Asia,High income
NDC,NLD,Netherlands,2050,Solar_PV,0.1035221481497307,Europe and Central Asia,High income
NDC,NOR,Norway,2025,Solar_PV,0.10105431811009,Europe and Central Asia,High income
NDC,NOR,Norway,2030,Solar_PV,0.0985230098794789,Europe and Central Asia,High income
NDC,NOR,Norway,2035,Solar_PV,0.0966442432979829,Europe and Central Asia,High income
NDC,NOR,Norway,2040,Solar_PV,0.0969653026731844,Europe and Central Asia,High income
NDC,NOR,Norway,2045,Solar_PV,0.0981688858969228,Europe and Central Asia,High income
NDC,NOR,Norway,2050,Solar_PV,0.0991030171387672,Europe and Central Asia,High income
NDC,NZL,New Zealand,2025,Solar_PV,0.102702980926806,East Asia and Pacific,High income
NDC,NZL,New Zealand,2030,Solar_PV,0.097195578297502,East Asia and Pacific,High income
NDC,NZL,New Zealand,2035,Solar_PV,0.0959139622083157,East Asia and Pacific,High income
NDC,NZL,New Zealand,2040,Solar_PV,0.0967957337649172,East Asia and Pacific,High income
NDC,NZL,New Zealand,2045,Solar_PV,0.0981251727959662,East Asia and Pacific,High income
NDC,NZL,New Zealand,2050,Solar_PV,0.0985910305691922,East Asia and Pacific,High income
NDC,POL,Poland,2025,Solar_PV,0.1019468712670485,Europe and Central Asia,High income
NDC,POL,Poland,2030,Solar_PV,0.0978585356221212,Europe and Central Asia,High income
NDC,POL,Poland,2035,Solar_PV,0.0935112852659048,Europe and Central Asia,High income
NDC,POL,Poland,2040,Solar_PV,0.0939542098775353,Europe and Central Asia,High income
NDC,POL,Poland,2045,Solar_PV,0.095865857610883,Europe and Central Asia,High income
NDC,POL,Poland,2050,Solar_PV,0.097483063635618,Europe and Central Asia,High income
NDC,PRT,Portugal,2025,Solar_PV,0.1051489496593069,Europe and Central Asia,High income
NDC,PRT,Portugal,2030,Solar_PV,0.1058156358120081,Europe and Central Asia,High income
NDC,PRT,Portugal,2035,Solar_PV,0.10705181118897,Europe and Central Asia,High income
NDC,PRT,Portugal,2040,Solar_PV,0.1076391348433443,Europe and Central Asia,High income
NDC,PRT,Portugal,2045,Solar_PV,0.1078485372740451,Europe and Central Asia,High income
NDC,PRT,Portugal,2050,Solar_PV,0.1079075642587243,Europe and Central Asia,High income
NDC,ROU,Romania,2025,Solar_PV,0.1021023709674715,Europe and Central Asia,Upper middle income
NDC,ROU,Romania,2030,Solar_PV,0.098325724091891,Europe and Central Asia,Upper middle income
NDC,ROU,Romania,2035,Solar_PV,0.0978904310112042,Europe and Central Asia,Upper middle income
NDC,ROU,Romania,2040,Solar_PV,0.0975129626890083,Europe and Central Asia,Upper middle income
NDC,ROU,Romania,2045,Solar_PV,0.0977672010838721,Europe and Central Asia,Upper middle income
NDC,ROU,Romania,2050,Solar_PV,0.098100601132194,Europe and Central Asia,Upper middle income
NDC,RUS,Russia,2025,Solar_PV,0.1026738974346082,Europe and Central Asia,Upper middle income
NDC,RUS,Russia,2030,Solar_PV,0.0929048608898858,Europe and Central Asia,Upper middle income
NDC,RUS,Russia,2035,Solar_PV,0.0912183994134762,Europe and Central Asia,Upper middle income
NDC,RUS,Russia,2040,Solar_PV,0.0906029176361824,Europe and Central Asia,Upper middle income
NDC,RUS,Russia,2045,Solar_PV,0.0906601162595241,Europe and Central Asia,Upper middle income
NDC,RUS,Russia,2050,Solar_PV,0.0905424980315909,Europe and Central Asia,Upper middle income
NDC,SGP,Singapore,2025,Solar_PV,0.0958955522695549,East Asia and Pacific,High income
NDC,SGP,Singapore,2030,Solar_PV,0.0948633624054515,East Asia and Pacific,High income
NDC,SGP,Singapore,2035,Solar_PV,0.096311519869289,East Asia and Pacific,High income
NDC,SGP,Singapore,2040,Solar_PV,0.0973458603708919,East Asia and Pacific,High income
NDC,SGP,Singapore,2045,Solar_PV,0.0989730012314376,East Asia and Pacific,High income
NDC,SGP,Singapore,2050,Solar_PV,0.0987268787995013,East Asia and Pacific,High income
NDC,SVK,Slovakia,2025,Solar_PV,0.1046109030919352,Europe and Central Asia,High income
NDC,SVK,Slovakia,2030,Solar_PV,0.1028762859916306,Europe and Central Asia,High income
NDC,SVK,Slovakia,2035,Solar_PV,0.1022235904980962,Europe and Central Asia,High income
NDC,SVK,Slovakia,2040,Solar_PV,0.1016555984530001,Europe and Central Asia,High income
NDC,SVK,Slovakia,2045,Solar_PV,0.1014823584132342,Europe and Central Asia,High income
NDC,SVK,Slovakia,2050,Solar_PV,0.1014870205206696,Europe and Central Asia,High income
NDC,SVN,Slovenia,2025,Solar_PV,0.0992634851894443,Europe and Central Asia,High income
NDC,SVN,Slovenia,2030,Solar_PV,0.1002487794566717,Europe and Central Asia,High income
NDC,SVN,Slovenia,2035,Solar_PV,0.0993543502538647,Europe and Central Asia,High income
NDC,SVN,Slovenia,2040,Solar_PV,0.1001838705976123,Europe and Central Asia,High income
NDC,SVN,Slovenia,2045,Solar_PV,0.1011958522784014,Europe and Central Asia,High income
NDC,SVN,Slovenia,2050,Solar_PV,0.1014292787998031,Europe and Central Asia,High income
NDC,SWE,Sweden,2025,Solar_PV,0.1079742694176308,Europe and Central Asia,High income
NDC,SWE,Sweden,2030,Solar_PV,0.105188201553037,Europe and Central Asia,High income
NDC,SWE,Sweden,2035,Solar_PV,0.1045212196664675,Europe and Central Asia,High income
NDC,SWE,Sweden,2040,Solar_PV,0.1042496465789779,Europe and Central Asia,High income
NDC,SWE,Sweden,2045,Solar_PV,0.1041001541974131,Europe and Central Asia,High income
NDC,SWE,Sweden,2050,Solar_PV,0.1040965934772276,Europe and Central Asia,High income
NDC,TWN,Taiwan,2025,Solar_PV,0.0970913589496361,East Asia and Pacific,High income
NDC,TWN,Taiwan,2030,Solar_PV,0.0965664333532824,East Asia and Pacific,High income
NDC,TWN,Taiwan,2035,Solar_PV,0.0959054461896385,East Asia and Pacific,High income
NDC,TWN,Taiwan,2040,Solar_PV,0.0964734178449967,East Asia and Pacific,High income
NDC,TWN,Taiwan,2045,Solar_PV,0.097501457051407,East Asia and Pacific,High income
NDC,TWN,Taiwan,2050,Solar_PV,0.0986739980990197,East Asia and Pacific,High income
NDC,USA,United States,2025,Solar_PV,0.0624681898735373,North America,High income
NDC,USA,United States,2030,Solar_PV,0.0593194527514983,North America,High income
NDC,USA,United States,2035,Solar_PV,0.0568512360483356,North America,High income
NDC,USA,United States,2040,Solar_PV,0.0550531222589035,North America,High income
NDC,USA,United States,2045,Solar_PV,0.0532793338292639,North America,High income
NDC,USA,United States,2050,Solar_PV,0.0513869832356647,North America,High income
NDC,VNM,Vietnam,2025,Solar_PV,0.0999721427969671,East Asia and Pacific,Lower middle income
NDC,VNM,Vietnam,2030,Solar_PV,0.1003505318949994,East Asia and Pacific,Lower middle income
NDC,VNM,Vietnam,2035,Solar_PV,0.0966748803285888,East Asia and Pacific,Lower middle income
NDC,VNM,Vietnam,2040,Solar_PV,0.0963683584718654,East Asia and Pacific,Lower middle income
NDC,VNM,Vietnam,2045,Solar_PV,0.0969118622438761,East Asia and Pacific,Lower middle income
NDC,VNM,Vietnam,2050,Solar_PV,0.0968982456444897,East Asia and Pacific,Lower middle income
NDC,ZAF,South Africa,2025,Solar_PV,0.1500254165850088,Sub-Saharan Africa,Upper middle income
NDC,ZAF,South Africa,2030,Solar_PV,0.144751369608652,Sub-Saharan Africa,Upper middle income
NDC,ZAF,South Africa,2035,Solar_PV,0.1441962903432444,Sub-Saharan Africa,Upper middle income
NDC,ZAF,South Africa,2040,Solar_PV,0.1441710989092355,Sub-Saharan Africa,Upper middle income
NDC,ZAF,South Africa,2045,Solar_PV,0.1440686623488397,Sub-Saharan Africa,Upper middle income
NDC,ZAF,South Africa,2050,Solar_PV,0.1437815530728335,Sub-Saharan Africa,Upper middle income
Netzero,ARG,Argentina,2025,Solar_PV,0.3771210077686235,Latin America and Caribbean,Upper middle income
Netzero,ARG,Argentina,2030,Solar_PV,0.1002097156207755,Latin America and Caribbean,Upper middle income
Netzero,ARG,Argentina,2035,Solar_PV,0.0952971799438354,Latin America and Caribbean,Upper middle income
Netzero,ARG,Argentina,2040,Solar_PV,0.1001494891391863,Latin America and Caribbean,Upper middle income
Netzero,ARG,Argentina,2045,Solar_PV,0.1023139767779903,Latin America and Caribbean,Upper middle income
Netzero,ARG,Argentina,2050,Solar_PV,0.1028540965923266,Latin America and Caribbean,Upper middle income
Netzero,AUS,Australia,2025,Solar_PV,0.1011774721241606,East Asia and Pacific,High income
Netzero,AUS,Australia,2030,Solar_PV,0.1007810185571344,East Asia and Pacific,High income
Netzero,AUS,Australia,2035,Solar_PV,0.1002646038578695,East Asia and Pacific,High income
Netzero,AUS,Australia,2040,Solar_PV,0.0992212697335942,East Asia and Pacific,High income
Netzero,AUS,Australia,2045,Solar_PV,0.0989853388492536,East Asia and Pacific,High income
Netzero,AUS,Australia,2050,Solar_PV,0.0986522561637953,East Asia and Pacific,High income
Netzero,AUT,Austria,2025,Solar_PV,0.1038326671025503,Europe and Central Asia,High income
Netzero,AUT,Austria,2030,Solar_PV,0.1038112368074541,Europe and Central Asia,High income
Netzero,AUT,Austria,2035,Solar_PV,0.1049656405012522,Europe and Central Asia,High income
Netzero,AUT,Austria,2040,Solar_PV,0.1042724921867822,Europe and Central Asia,High income
Netzero,AUT,Austria,2045,Solar_PV,0.1044705213877636,Europe and Central Asia,High income
Netzero,AUT,Austria,2050,Solar_PV,0.1039053719614127,Europe and Central Asia,High income
Netzero,BEL,Belgium,2025,Solar_PV,0.102401314718184,Europe and Central Asia,High income
Netzero,BEL,Belgium,2030,Solar_PV,0.1021238177951482,Europe and Central Asia,High income
Netzero,BEL,Belgium,2035,Solar_PV,0.1025147869883919,Europe and Central Asia,High income
Netzero,BEL,Belgium,2040,Solar_PV,0.1028904898159166,Europe and Central Asia,High income
Netzero,BEL,Belgium,2045,Solar_PV,0.1033246493139546,Europe and Central Asia,High income
Netzero,BEL,Belgium,2050,Solar_PV,0.1029921587799751,Europe and Central Asia,High income
Netzero,BGR,Bulgaria,2025,Solar_PV,0.1018574539471771,Europe and Central Asia,Upper middle income
Netzero,BGR,Bulgaria,2030,Solar_PV,0.0984994997559759,Europe and Central Asia,Upper middle income
Netzero,BGR,Bulgaria,2035,Solar_PV,0.0990458864443652,Europe and Central Asia,Upper middle income
Netzero,BGR,Bulgaria,2040,Solar_PV,0.0992506380544038,Europe and Central Asia,Upper middle income
Netzero,BGR,Bulgaria,2045,Solar_PV,0.1004809035635381,Europe and Central Asia,Upper middle income
Netzero,BGR,Bulgaria,2050,Solar_PV,0.1004133495335729,Europe and Central Asia,Upper middle income
Netzero,BRA,Brazil,2025,Solar_PV,0.1068275235090861,Latin America and Caribbean,Upper middle income
Netzero,BRA,Brazil,2030,Solar_PV,0.1070018442672137,Latin America and Caribbean,Upper middle income
Netzero,BRA,Brazil,2035,Solar_PV,0.1075570716516948,Latin America and Caribbean,Upper middle income
Netzero,BRA,Brazil,2040,Solar_PV,0.1069989519497941,Latin America and Caribbean,Upper middle income
Netzero,BRA,Brazil,2045,Solar_PV,0.1069132876174169,Latin America and Caribbean,Upper middle income
Netzero,BRA,Brazil,2050,Solar_PV,0.1059770914996679,Latin America and Caribbean,Upper middle income
Netzero,CAN,Canada,2025,Solar_PV,0.1032244099770949,North America,High income
Netzero,CAN,Canada,2030,Solar_PV,0.1013678738624023,North America,High income
Netzero,CAN,Canada,2035,Solar_PV,0.0999369628183454,North America,High income
Netzero,CAN,Canada,2040,Solar_PV,0.0990616376384345,North America,High income
Netzero,CAN,Canada,2045,Solar_PV,0.0991583067590751,North America,High income
Netzero,CAN,Canada,2050,Solar_PV,0.0988821301057524,North America,High income
Netzero,CHE,Switzerland,2025,Solar_PV,0.095174840982536,Europe and Central Asia,High income
Netzero,CHE,Switzerland,2030,Solar_PV,0.0943817397021281,Europe and Central Asia,High income
Netzero,CHE,Switzerland,2035,Solar_PV,0.0943471631801982,Europe and Central Asia,High income
Netzero,CHE,Switzerland,2040,Solar_PV,0.0948075881825711,Europe and Central Asia,High income
Netzero,CHE,Switzerland,2045,Solar_PV,0.0958115233854099,Europe and Central Asia,High income
Netzero,CHE,Switzerland,2050,Solar_PV,0.0959295004435815,Europe and Central Asia,High income
Netzero,CHL,Chile,2025,Solar_PV,0.1074964625913783,Latin America and Caribbean,High income
Netzero,CHL,Chile,2030,Solar_PV,0.1021300471365393,Latin America and Caribbean,High income
Netzero,CHL,Chile,2035,Solar_PV,0.1006099171040877,Latin America and Caribbean,High income
Netzero,CHL,Chile,2040,Solar_PV,0.1014739983486367,Latin America and Caribbean,High income
Netzero,CHL,Chile,2045,Solar_PV,0.1031846386400197,Latin America and Caribbean,High income
Netzero,CHL,Chile,2050,Solar_PV,0.1031261787394618,Latin America and Caribbean,High income
Netzero,CHN,China,2025,Solar_PV,0.0859061887708726,East Asia and Pacific,Upper middle income
Netzero,CHN,China,2030,Solar_PV,0.0770224490374058,East Asia and Pacific,Upper middle income
Netzero,CHN,China,2035,Solar_PV,0.067152336349776,East Asia and Pacific,Upper middle income
