"Model","Scenario","Region","Variable","Unit","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","FIN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",251.9178,255.769124561419,273.806002874628,287.713175109385,293.753859300201,305.439554733365,319.123912885597,334.581694206665,350.922554991371,366.882451013103,383.676132756591,405.389783124226,428.209661662424,449.305891012434,470.25538276691,486.859260429693,503.149303554013
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","FRA","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",2749.3065,2826.67374466364,2985.47825535622,3059.38497743532,3095.47266222415,3242.63558781741,3411.55419119991,3626.00167937763,3816.46732829878,4000.56617685033,4207.39152327256,4482.88954761813,4791.9726721696,5100.1353784495,5425.00506922865,5709.39110342204,5999.3611100901
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","GAB","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",30.2615,31.7364809760632,35.3376338258389,39.5439690560981,43.3490734366748,49.4369116196695,57.5191533722301,66.347683288041,75.2982387808161,88.2877530942201,99.3844589983662,116.847965000255,131.131464882799,149.529741068332,165.066178048216,184.374631648759,201.544281428662
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","GBR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",2728.5081,2930.47398895617,3138.96788176429,3330.53852048284,3502.0927354706,3812.88222802672,4161.5706252338,4556.95707334643,4937.27876294312,5310.77730327521,5703.91740828802,6174.84266705446,6667.95025013369,7131.05726452043,7586.98810741006,7961.12455219908,8322.71060847772
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","GEO","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",50.2212,72.8742776516288,93.9032739874281,107.925119358314,107.062817116082,112.164270529983,122.157836273007,130.989604118045,137.596436696769,142.215157168566,146.22070051045,150.829345252481,154.336696212413,157.814316891581,160.913303239514,167.202386517568,174.585823316645
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","GHA","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",160.8086,175.852406691345,215.56463817784,255.345537609351,296.882801492556,360.728042203087,448.417138086373,552.882437470817,669.61779590406,835.66510951893,997.065834675479,1239.32121658499,1466.80550961981,1760.933570008,2041.96263511649,2388.6884981376,2726.96330408493
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","GRC","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",279.8135,313.732144115749,338.545893330953,349.016727169823,358.140127738896,380.011378202517,402.588564487111,429.837104362161,451.634170041383,470.264003459848,488.726564783787,511.983123187283,535.814800452527,557.063717176786,578.023001270977,592.543551310317,605.555549261898
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","GTM","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",148.2861,165.506405759176,194.370392197644,219.568830742767,249.493721007736,292.147453612846,342.883975625412,405.767179895729,472.605038642847,548.281819834332,625.839795724014,715.675871929956,811.135333834567,904.241061583232,1000.12681376252,1103.05141020779,1204.31739655747
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","HKG","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",370.2566,398.748708754658,435.133865256314,441.770541585457,430.496240331955,428.908563528947,425.443323127504,426.068450557129,422.104722753504,420.197656077182,423.508939229801,424.293198315466,427.631559596444,424.515843914407,422.856107635731,424.257820222233,428.906525628839
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","HND","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",53.3624,61.2913247831555,71.7783819664403,81.6592504935089,94.5832610228707,113.998685833842,139.022485280004,172.123479780304,210.421340608765,257.041410738339,310.001796543855,373.993363070959,445.656677283291,520.355010345338,600.366307837468,688.255482438159,778.48223161405
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","HRV","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",111.2271,132.262798141767,146.667720723813,152.011673700174,151.428011652569,154.055013918517,155.980262343855,158.986069007598,160.278016210196,161.300042606682,163.357697147071,167.953493383633,173.358987452634,178.481056524323,184.170377597494,188.759009289078,194.155832447154
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","HTI","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",35.081,30.6999032874908,33.3386748768546,38.7802455363362,46.1651552555603,57.4229328951436,72.5736060547613,93.4782344899718,119.45392453551,152.931252393269,192.655241928871,242.764924708553,302.685768570315,370.336812156552,448.03062063914,538.224220542724,636.665630817585
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","HUN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",302.4031,324.41623090248,360.596233990193,380.182964313545,387.173236877126,402.664120316519,417.18577897823,434.033557393625,445.034942448426,452.830282725675,461.054926902829,474.181202840772,487.734523682232,498.075861888857,506.863742551784,509.417361095987,511.066040444283
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","IDN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",2967.2769,3528.11047117316,4273.65259028379,4792.63505681545,5196.0668460507,5851.93136234044,6604.19017473982,7451.19364664617,8216.0077591487,9141.7085772024,10061.7995717148,11067.5360282863,11996.9510283924,12813.3397277385,13548.3940043104,14360.0572397242,15097.4305794886
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","IND","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",8405.4977,10972.6429677386,14385.0444198765,16435.4419610401,18095.500721488,21247.0204862405,25463.8891967321,30218.1723358879,34892.9124859777,40022.4150898073,45379.7409751693,50811.3757185725,56182.290172262,60985.4263259444,65963.0831434373,70718.3811070858,75698.5316992353
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","IRL","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",453.1625,552.66943916659,614.337683059947,664.081388817414,712.090210842812,795.093597503313,891.120460950814,990.227207804396,1078.33931465201,1154.89855477114,1225.05143997721,1302.61562706119,1378.91530163435,1446.95029343925,1513.19700084195,1561.84194822145,1605.18649495757
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","IRN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",1189.0812,1271.47835616892,1326.64285516295,1354.8391342278,1294.30278617899,1322.53070594296,1414.04032445453,1545.8469141579,1676.66497356855,1847.25923330782,2009.6770007463,2190.38297835429,2353.66585105299,2515.56617881246,2671.09510278311,2863.88131041937,3056.78207133799
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","IRQ","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",371.2786,378.625180006288,409.702916900694,477.807844885094,607.315111721733,803.758540770126,1057.80348725041,1376.89978744213,1714.95496657572,2120.18335435507,2553.88848906188,3052.0725750896,3557.47180355804,4079.91029053941,4599.87280624703,5190.31964681389,5790.70652855705
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","ISL","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",17.4085,20.4847713584332,22.9877700649594,26.0468001391664,28.6829019253062,30.9868293500165,33.1839837185941,35.1115720224002,36.9545430406922,38.8619682281216,40.9372361763961,42.5094602060128,44.0881343593578,45.4319183173784,46.7207931990202,47.6319175088293,48.5018076089138
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","ISR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",328.7135,379.612884621746,426.623531922805,457.390450128677,464.847691898976,504.605525301144,567.39042637335,649.850325948357,733.56973193275,835.758500222235,939.896150654684,1059.95873081226,1177.96445685663,1299.46830676238,1419.19338767809,1558.95330325435,1700.23417343093
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","ITA","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",2171.2251,2290.75118168773,2349.27233893751,2386.83575832721,2402.03988560899,2506.32079995104,2618.28279059896,2752.5286345604,2849.96972787452,2930.21228070707,3017.64762500274,3143.73183202062,3280.91053129055,3405.09702217668,3526.25136433917,3606.77905663653,3678.7492977996
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","JAM","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",27.2292,28.3486619291119,29.7253597407373,30.3045399048676,31.6694814537093,34.6171124715933,38.5549187061673,43.9021522732725,49.9170278402177,57.1768967251019,65.002923624878,74.3738957300206,84.6009630818645,94.9201090633574,105.849612675925,117.938495333568,130.300631628034
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","JOR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",94.7359,98.2866323534839,107.051715688981,114.579549632196,119.292964683659,135.321648822689,161.671696979756,197.338529905783,236.62118041447,284.907100573669,336.953875687011,397.54911578951,460.096631036299,526.344658949171,593.310007906933,669.427174467804,746.593826118899
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","JPN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",4746.2596,4829.80295019138,4927.71293168692,4942.18662595835,4827.59842683413,4858.63057893442,5003.71396642433,5206.38850019539,5377.50670564358,5569.83829157605,5792.99196396468,5965.73089837146,6138.83421919735,6249.1921608481,6356.30444890963,6450.89315676294,6549.19985778901
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","KAZ","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",458.9907,579.266750855559,662.51508571799,709.949797828972,687.335983548658,718.968066523303,796.687113415798,879.184467495833,965.544202931934,1053.43861068621,1151.69866633172,1268.41668216281,1386.72740597103,1512.4045119815,1638.71954294253,1799.65077404994,1975.66334015771
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","KEN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",222.0135,272.405794821062,339.425792935995,405.450917385107,474.414153316857,578.768231860839,721.720738839302,888.429959228888,1072.50607323715,1330.38442161958,1577.45443265566,1945.9958720572,2285.80090050851,2720.01962696402,3125.12253054002,3623.26920881228,4104.98242719662
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","KGZ","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",30.3599,39.2794788657008,47.621344272492,54.1107444141351,56.0719027713146,63.4214405930618,76.6330173832527,92.2686760052523,109.952844354649,129.091428434926,150.808667587169,176.522205804363,203.966498164627,233.862553201961,265.170340756834,303.446356776075,345.913813782487
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","KHM","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",65.832,79.6978967469957,105.411240325416,131.440132650083,157.817300849013,197.99972192104,250.181674353265,314.41363048482,386.662548303646,478.549304347071,579.148856977288,692.38140785,808.537960398429,924.352321242289,1041.19202689835,1170.6569216652,1300.4737249197
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","KOR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",2014.179,2165.90155389714,2333.6642184397,2362.96251511081,2295.7135785418,2320.07270954031,2371.98420754422,2414.00714862439,2409.23584904535,2438.27240975962,2448.63969054632,2463.08135288703,2449.51815888681,2408.54411366389,2352.47254552398,2310.28402646012,2259.34522809627
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","KWT","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",180.7685,191.47494631275,200.862948300967,203.642818833892,198.481982983505,207.854738977535,226.549912491871,251.903862060441,273.206729366088,296.877245797422,316.168158789321,338.751280035534,359.447450233705,380.987185675258,401.84405773553,427.611274422013,451.527506025434
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","LBN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",69.4867,60.6001932648468,64.2510248398755,66.7532174592116,66.9958017687824,73.2156141481359,84.5546613877861,99.8166654793329,116.400916687637,136.818798092207,158.441469597326,183.449386120593,208.72207768156,235.095285041274,261.147420773492,290.241295053488,318.861564899473
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","LBY","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",98.5689,135.123891483888,145.006865782831,142.030936584568,142.104943409474,160.083714168241,192.927793750177,238.622341398884,289.557467670362,351.464813751532,417.169523711126,493.530438743391,573.041983794453,658.108377380519,745.6296458438,846.088802436541,948.960238851584
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","LKA","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",266.2904,241.33414988172,275.69488780096,300.760100682599,319.010615488169,355.356687162608,401.783653824275,457.219344291519,511.760424716767,580.992956867869,654.304520326567,737.931438447028,822.374549042288,905.130671891259,987.599943191903,1080.93333553863,1174.34912703075
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","LTU","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",99.3958,105.227212279487,118.082526857228,122.229092099452,120.824446660638,120.987489712846,120.17548797578,119.331718294501,117.794579918569,116.089586048282,115.175936533604,115.945057802914,117.194931521132,118.08080634973,119.164836023656,119.470658515561,120.195601367234
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","LUX","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",69.0034,71.4621916252466,80.5192563316441,83.8499234852855,84.0536867634836,85.527605213588,86.972430456475,88.9980978173547,90.2882465861077,91.3608386832608,92.6897632809509,95.1400543802184,97.6924112041787,99.6672675860523,101.48577804343,102.262498015903,103.053627180653
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","LVA","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",53.7674,57.9297769323586,62.6990954724395,65.4494375885463,65.639677476117,66.5364246343853,67.7459682238563,69.1242559948312,70.4195350662506,71.7215316712496,73.4097013816596,76.1987895435135,79.367304309357,82.3879348276855,85.6303207912279,88.2969903645529,91.0970038519532
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","MAR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",265.2957,291.397219951318,324.696130158868,354.946104142257,368.128331968752,410.249364922698,480.933380614483,577.378494441192,686.427335295137,824.484182935281,974.448469700839,1152.70827674244,1342.84379065535,1549.51394453758,1765.70272086013,2018.58932299228,2285.34550059899
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","MDA","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",30.1724,37.2328554818251,46.984278317128,52.7339456750726,51.8782408269696,54.5131033541798,60.0432298905578,65.3628174563813,69.8933771672246,73.6177302578862,77.1651371687938,81.0347571739423,84.2274553090049,87.2590634478901,89.8854843704468,94.04615723262,98.5209765655496
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","MEX","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",2331.3964,2485.0041714091,2763.85097489582,2955.00049835201,3162.74259682935,3481.69499806697,3850.56246414833,4299.15528854656,4729.17868283456,5196.52997445787,5654.57518316985,6186.42359181152,6730.9138388258,7223.94362558357,7700.39323993806,8187.42442068119,8611.9332667857
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","MKD","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",32.2109,34.6986237156469,39.5591416984665,43.7097638916638,47.6493306152812,52.1947314499003,57.1020312825478,62.8647428405234,68.3832648990106,75.1503940307462,83.9280052958281,92.6758628202287,102.123365868789,111.541459376072,121.418933001869,130.855686819673,140.72665784997
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","MLI","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",42.7941,48.4013910761997,59.8297565394147,74.7855869990355,93.7837996630847,124.507408098869,168.779977569415,226.251845708398,294.196412041479,391.813490315712,497.046478704297,654.863503191318,817.029085306179,1029.85273673588,1248.17109067148,1523.41794601186,1808.80505838194
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","MLT","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",22.2691,27.0107292576206,31.3350913036671,34.305524602714,35.6889992637241,37.6916164365707,39.3784914041108,41.307158472613,42.6882017361074,43.6813118875261,44.7581596123225,46.1874941529781,47.4994548840347,48.3668739823259,49.1226852147455,49.4927295760916,50.1274941560231
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","MMR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",248.1799,209.570979961436,238.048600863143,263.285239595276,285.217251919522,326.803291280009,381.113692493229,448.48819303026,518.246662058388,607.90199196789,707.587489567741,822.233805560879,940.232862280003,1058.25534384121,1178.88576870527,1316.85861068661,1459.20537991222
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","MNE","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",11.0628,13.8088022866789,15.3710178093154,16.7368000434304,17.7035963713609,18.6007617894875,19.4516798433324,20.4538658390053,21.3275541381092,22.3400266384156,23.6012019053289,24.6647942966765,25.850637217536,27.0348363653544,28.3675587151276,29.6340448895514,31.0245541777686
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","MNG","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",36.0857,42.6558301991257,51.0707386428682,60.1093157516104,67.2308190236411,77.2855241527431,90.3761247612501,105.576845732917,122.750679256278,144.805881839478,168.867028450652,196.41677723794,225.389901139025,255.223375038776,286.662842193692,323.007135876678,361.433474204852
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","MOZ","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",36.5099,42.5240967568267,65.793746535473,95.4478473415462,128.209746606185,174.937571137365,239.468091257294,320.452992233416,416.154694482752,552.475874241324,698.098145412587,914.545372161924,1134.13501063413,1419.63332818037,1707.64475847795,2064.74605390281,2427.15684776404
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","MUS","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",24.3024,28.8654419174955,32.6859003541151,35.3531620615434,37.2983227892892,40.6830413501458,45.0988344139241,49.2783164903583,52.7947383333388,58.0241333322203,61.1929625873406,67.2899445446527,70.7393248963444,75.6138275897175,78.3757350649913,82.3215177784835,84.8926860158803
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","MYS","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",805.8518,960.442419894397,1137.75259160271,1253.35505169251,1308.97227234183,1417.03925189101,1544.74482752267,1685.54537504794,1804.60814376407,1958.91201695168,2107.45018677764,2267.7694369491,2409.88538272654,2529.0592768153,2636.56339863377,2766.601002195,2890.86763113831
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","NAM","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",21.3666,23.0860632193239,25.1370944448678,27.2153007106063,29.9925908309325,35.1347905556956,42.2102713481026,50.4220394747147,58.871933915863,70.8844144399692,81.7383732924422,98.1071981157635,111.973493893234,129.697247306106,145.241118396417,164.576996909421,182.384290760486
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","NER","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",28.0578,36.0839341851683,47.0870298237854,62.5135986987881,81.6671046708501,112.221186059338,157.788225641013,220.612822047662,301.396518929199,424.032428313454,570.10373095551,797.242861771027,1055.68865034733,1410.60116662756,1810.65399292458,2335.15034311921,2926.23557615728
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","NGA","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",962.2294,1045.18196893291,1191.72400782112,1400.35690466292,1630.38924619235,1997.33979281348,2519.42325228361,3166.78339590389,3920.95207229851,5012.77727973796,6151.73820709506,7874.95514719785,9611.04272826746,11907.4295472635,14256.3927846751,17226.8201175387,20308.5095205223
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","NIC","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",37.0512,41.5963121878538,48.0366266099277,54.1232991252024,62.2443833126001,74.6609429033363,90.6632977586523,111.893171978262,136.259808955713,166.035654546767,199.519305293818,240.041517719142,285.474397165402,333.051175063316,384.43667191051,441.547652811441,500.951673713531
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","NLD","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",916.3172,953.778774983093,1023.98532237432,1059.01175701704,1072.32073009465,1116.97690481905,1163.52716379065,1215.96256324803,1255.90378198303,1289.88500515439,1328.47310880935,1385.21223086185,1444.99396331744,1494.60289288318,1538.6503799632,1562.68360798955,1583.04256678941
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","NOR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",320.2699,336.036155757911,356.896069912576,383.18758939226,406.925984189923,432.243923669978,460.348516799953,490.485774874887,520.079724544986,552.730316832562,589.899861465255,621.556809638001,655.163581576504,686.800655276874,719.017937294699,746.279880780487,772.747706552658
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","NPL","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",103.6585,121.174644368863,152.727096627831,185.02503469505,216.508488363694,264.331080085347,326.386258479091,401.98764538203,485.713706555333,593.3897439539,716.322570441141,862.414048277131,1018.31221218369,1177.93956182492,1343.0211098534,1530.62836301467,1728.91924092086
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","NZL","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",194.1802,206.057297343674,225.363828710891,246.349614476077,266.609742276516,289.760634157027,314.426645198266,340.172953887331,363.687600300615,394.410023108398,425.238267631854,452.548177789087,478.091521021806,499.65154127075,521.069650335816,542.198186389901,563.531207088545
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","OMN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",141.9345,147.740440011908,161.099474538709,169.019509352861,169.073772942256,182.11458318034,204.346791068422,234.726373427458,264.537093680636,300.694580052415,335.979070646307,375.008971074677,410.844407539138,445.997975389806,480.415610622552,522.856545063713,566.463931121724
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","PAK","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",1077.0236,1189.81013473,1464.59001444984,1730.21163334151,2042.682799576,2583.84974792723,3326.54562489144,4300.17182129691,5414.95593163205,6880.95507039839,8605.30611148272,10700.0966304236,13029.5742848483,15528.3798068511,18222.0413168096,21333.9474948902,24686.0272473738
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","PAN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",119.8013,157.742436518562,186.321943264493,205.164929796248,219.720601734719,238.366030090802,258.240953381347,282.251607740222,305.080867269435,330.242462936325,354.449897920837,383.834707248685,415.274303848125,445.144465518249,475.82460022841,509.26083213414,541.059319338643
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","PER","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",399.1004,447.136034622572,506.038765519022,550.753471683915,599.184977593111,668.323017098473,749.57534481532,849.16339729251,952.425423288718,1069.25220846411,1189.49837102164,1332.17589121836,1486.28826563765,1638.54594628878,1797.18441243585,1969.52638042034,2139.48353788591
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","PHL","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",818.8059,1035.14391108364,1373.93922119268,1685.38916775294,1933.78394891804,2280.2749643514,2686.5680789621,3141.75667802924,3578.28783030189,4108.40492794539,4652.69174318985,5252.05370826233,5839.34566612445,6397.33824308221,6943.02041335431,7562.8562343804,8180.69435868219
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","POL","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",1218.1399,1343.24028592895,1548.63904967349,1670.2407432352,1728.35887357859,1794.24700058274,1848.94919260772,1905.54459833194,1939.87229376554,1961.38971777608,1981.91233946478,2019.35145953317,2057.14751860092,2086.00064486318,2120.20055440655,2141.83058673619,2170.19998594871
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","PRT","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",320.4689,349.219122881779,376.330405436251,392.8060990057,404.92775066355,430.213519665739,456.81476554158,487.671028551375,511.971723163039,532.600817460899,553.266045858607,579.760407031505,607.225875755662,631.740773597327,655.408331175592,671.131269360824,684.980920269562
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","PRY","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",92.4188,96.0505485815787,110.345174396594,120.031327679357,130.243870944447,145.54379222385,163.154925142994,185.659421808512,208.756295390675,235.704539102228,263.510194498128,296.363476971847,331.514874824116,366.231087785795,402.7421730188,442.930346045159,483.13571989041
