Scenario,Country,partner,partner_iso,Year,inflation,unemployment
Fragmented World,Malaysia,Malaysia,MYS,2039,0.17384501298268637,-0.08061083157857257
Fragmented World,Mexico,Mexico,MEX,2039,0.24370518326759338,0.10026212533315021
Fragmented World,Netherlands,Netherlands,NLD,2039,0.10207838813463847,-0.0662933985392252
Fragmented World,New Zealand,New Zealand,NZL,2039,0.2000510295232137,0.04686395327250157
Fragmented World,Norway,Norway,NOR,2039,0.18112852176030478,-0.008912920951843234
Fragmented World,Poland,Poland,POL,2039,0.2100313901901245,0.2879984180132548
Fragmented World,Portugal,Portugal,PRT,2039,0.4712408781051636,-0.4544341564178467
Fragmented World,Romania,Romania,ROU,2039,0.419171283642451,-0.09981560707092284
Fragmented World,Russia,Russia,RUS,2039,0.4588535527388255,0.03051370382308957
Fragmented World,Singapore,Singapore,SGP,2039,0.295082946618398,0.10252022743225098
Fragmented World,Slovakia,Slovakia,SVK,2039,0.20108496149381005,0.027363141377766863
Fragmented World,Slovenia,Slovenia,SVN,2039,0.30265641212463373,0.05308628082275387
Fragmented World,South Africa,South Africa,ZAF,2039,0.276502788066864,-0.031537532806396436
Fragmented World,South Korea,South Korea,KOR,2039,0.20250221093495688,0.051191786924997935
Fragmented World,Spain,Spain,ESP,2039,0.28189120690027875,-0.0912040074666341
Fragmented World,Sweden,Sweden,SWE,2039,0.20856107274691263,-0.0298068523406982
Fragmented World,Switzerland,Switzerland,CHE,2039,0.1753291885058085,0.037100732326507534
Fragmented World,Taiwan,Taiwan,TWN,2039,0.2080374558766683,0.0646294752756754
Fragmented World,Turkey,Turkey,TUR,2039,0.27021686484416324,0.08020695050557451
Fragmented World,United Kingdom,United Kingdom,GBR,2039,0.762511670589447,0.21071807543436685
Fragmented World,United States,United States,USA,2039,0.3782808482646942,-0.11911527315775554
Fragmented World,Viet Nam,Viet Nam,VNM,2039,0.44942207137743634,0.09766046206156413
Nationally Determined Contributions (NDCs),Argentina,Argentina,ARG,2039,0.1808690937856833,0.03447993596394853
Nationally Determined Contributions (NDCs),Australia,Australia,AUS,2039,0.1375572085380554,-0.09456686178843181
Nationally Determined Contributions (NDCs),Austria,Austria,AUT,2039,0.17794852455457053,-0.067508856455485
Nationally Determined Contributions (NDCs),Belgium,Belgium,BEL,2039,0.16021384795506796,-0.30745689074198407
Nationally Determined Contributions (NDCs),Brazil,Brazil,BRA,2039,0.17855775356292725,0.13355131944020587
Nationally Determined Contributions (NDCs),Bulgaria,Bulgaria,BGR,2039,0.14428823192914328,0.0279985268910726
Nationally Determined Contributions (NDCs),Canada,Canada,CAN,2039,-0.39370009303092957,0.4860061804453532
Nationally Determined Contributions (NDCs),Chile,Chile,CHL,2039,0.031216318408648195,0.0181025664011637
Nationally Determined Contributions (NDCs),China,China,CHN,2039,0.49340025583902997,-0.6197708050409952
Nationally Determined Contributions (NDCs),Croatia,Croatia,HRV,2039,0.19903419415156046,0.010450442632039368
Nationally Determined Contributions (NDCs),Czech Republic,Czech Republic,CZE,2039,0.08960899710655207,0.406627615292867
Nationally Determined Contributions (NDCs),Denmark,Denmark,DNK,2039,0.10975536704063414,-0.045968731244405064
Nationally Determined Contributions (NDCs),Egypt,Egypt,EGY,2039,0.08518150200446443,0.12893950939178467
Nationally Determined Contributions (NDCs),Estonia,Estonia,EST,2039,0.10749918222427368,-0.04278596242268876
Nationally Determined Contributions (NDCs),Finland,Finland,FIN,2039,-0.0705626209576924,0.07678846518198647
Nationally Determined Contributions (NDCs),France,France,FRA,2039,0.32649341225624084,-0.3000745375951131
Nationally Determined Contributions (NDCs),Germany,Germany,DEU,2039,0.0727487107117971,-0.04344429572423297
Nationally Determined Contributions (NDCs),Greece,Greece,GRC,2039,-0.15611391266187033,0.09056226412455237
Nationally Determined Contributions (NDCs),Hong Kong,Hong Kong,HKG,2039,0.27401761213938397,0.09454409281412757
Nationally Determined Contributions (NDCs),Hungary,Hungary,HUN,2039,0.08497243126233417,0.37957533200581867
Nationally Determined Contributions (NDCs),India,India,IND,2039,0.0656033356984456,0.1016742785771688
Nationally Determined Contributions (NDCs),Indonesia,Indonesia,IDN,2039,0.07801233728726703,0.09072772661844886
Nationally Determined Contributions (NDCs),Ireland,Ireland,IRL,2039,0.17478503783543906,-0.05826421578725174
Nationally Determined Contributions (NDCs),Italy,Italy,ITA,2039,0.14368757605552673,-0.05418443679809567
Nationally Determined Contributions (NDCs),Japan,Japan,JPN,2039,0.1302389899889628,-0.10741472244262694
Nationally Determined Contributions (NDCs),Latvia,Latvia,LVA,2039,0.0974023342132568,-0.00813583532969153
Nationally Determined Contributions (NDCs),Lithuania,Lithuania,LTU,2039,0.07393895586331684,-0.0008725325266520327
Nationally Determined Contributions (NDCs),Malaysia,Malaysia,MYS,2039,0.10952045520146685,-0.07171370585759478
Nationally Determined Contributions (NDCs),Mexico,Mexico,MEX,2039,0.0943656762440999,0.09501206874847411
Nationally Determined Contributions (NDCs),Netherlands,Netherlands,NLD,2039,0.020520408948262504,-0.009266177813212066
Nationally Determined Contributions (NDCs),New Zealand,New Zealand,NZL,2039,0.06617199381192519,0.02953046560287473
Nationally Determined Contributions (NDCs),Norway,Norway,NOR,2039,0.1054203708966573,-0.00041979551315306663
Nationally Determined Contributions (NDCs),Poland,Poland,POL,2039,0.062096476554870605,0.18226319551467896
Nationally Determined Contributions (NDCs),Portugal,Portugal,PRT,2039,0.221172829469045,-0.20613773663838705
Nationally Determined Contributions (NDCs),Romania,Romania,ROU,2039,0.2887028753757477,-0.13114615281422934
Nationally Determined Contributions (NDCs),Russia,Russia,RUS,2039,0.3231995900472005,0.041689972082773835
Nationally Determined Contributions (NDCs),Singapore,Singapore,SGP,2039,0.1755447586377462,0.09213699897130327
Nationally Determined Contributions (NDCs),Slovakia,Slovakia,SVK,2039,0.10304360588391624,0.009533365567525232
Nationally Determined Contributions (NDCs),Slovenia,Slovenia,SVN,2039,0.1783460776011149,0.03514401117960607
Nationally Determined Contributions (NDCs),South Africa,South Africa,ZAF,2039,0.10067498683929443,-0.0008891423543294341
Nationally Determined Contributions (NDCs),South Korea,South Korea,KOR,2039,0.023371775945027665,0.0447154839833577
Nationally Determined Contributions (NDCs),Spain,Spain,ESP,2039,0.1569701830546061,-0.13478597005208334
Nationally Determined Contributions (NDCs),Sweden,Sweden,SWE,2039,0.13353624939918518,-0.014632980028788168
Nationally Determined Contributions (NDCs),Switzerland,Switzerland,CHE,2039,0.06373782952626546,0.0264079372088114
Nationally Determined Contributions (NDCs),Taiwan,Taiwan,TWN,2039,0.09223022063573198,0.06293292840321857
Nationally Determined Contributions (NDCs),Turkey,Turkey,TUR,2039,0.13272951791683832,0.08096265792846676
Nationally Determined Contributions (NDCs),United Kingdom,United Kingdom,GBR,2039,0.28477756182352704,-0.1438583731651306
Nationally Determined Contributions (NDCs),United States,United States,USA,2039,0.1439572274684906,-0.13233657677968344
Nationally Determined Contributions (NDCs),Viet Nam,Viet Nam,VNM,2039,0.23407843708992007,0.1100878119468689
Net Zero 2050,Argentina,Argentina,ARG,2039,0.07373095427950223,0.019767681757609002
Net Zero 2050,Australia,Australia,AUS,2039,0.06483689943949383,-0.04856455326080317
Net Zero 2050,Austria,Austria,AUT,2039,-0.09095704555511475,-0.027841051419576
Net Zero 2050,Belgium,Belgium,BEL,2039,0.0717945198218028,-0.08839265505472821
Net Zero 2050,Brazil,Brazil,BRA,2039,0.16547741492589313,0.09790988763173421
Net Zero 2050,Bulgaria,Bulgaria,BGR,2039,-0.10252255201339723,0.009008765220642066
Net Zero 2050,Canada,Canada,CAN,2039,-0.4353927771250407,0.39499584833780926
Net Zero 2050,Chile,Chile,CHL,2039,-0.12772171696027115,-0.0023245016733805333
Net Zero 2050,China,China,CHN,2039,-0.2260648012161255,-0.45644978682200116
Net Zero 2050,Croatia,Croatia,HRV,2039,0.012355536222457905,-0.009212414423624667
Net Zero 2050,Czech Republic,Czech Republic,CZE,2039,-0.048631211121877065,0.10206425189971924
Net Zero 2050,Denmark,Denmark,DNK,2039,-0.0099479556083679,-0.015047947565714467
Net Zero 2050,Egypt,Egypt,EGY,2039,-0.3922164484780903,0.12254095077514647
Net Zero 2050,Estonia,Estonia,EST,2039,-0.18114034334818518,-0.04257762432098383
Net Zero 2050,Finland,Finland,FIN,2039,-0.024856309096018464,0.08557657400767003
Net Zero 2050,France,France,FRA,2039,0.3436379333337148,-0.27876659234364826
Net Zero 2050,Germany,Germany,DEU,2039,0.001375774542490632,-0.010225752989451066
Net Zero 2050,Greece,Greece,GRC,2039,-0.550125906864802,0.10941084225972493
Net Zero 2050,Hong Kong,Hong Kong,HKG,2039,-0.011786590019861857,0.0807906190554301
Net Zero 2050,Hungary,Hungary,HUN,2039,-0.04275399446487427,0.1007490555445353
Net Zero 2050,India,India,IND,2039,-0.03281469146410627,0.05102638403574624
Net Zero 2050,Indonesia,Indonesia,IDN,2039,-0.05733608206113177,0.025276501973470065
Net Zero 2050,Ireland,Ireland,IRL,2039,-0.009782284498214699,0.016619523366292334
Net Zero 2050,Italy,Italy,ITA,2039,0.12374709049860634,-0.10358460744222003
Net Zero 2050,Japan,Japan,JPN,2039,-0.061655084292093904,-0.09014505147933956
Net Zero 2050,Latvia,Latvia,LVA,2039,-0.1489798923333486,-0.0009384155273437332
Net Zero 2050,Lithuania,Lithuania,LTU,2039,-0.14108696083227792,0.015797416369120233
Net Zero 2050,Malaysia,Malaysia,MYS,2039,-0.21222082773844397,-0.23695480823516846
Net Zero 2050,Mexico,Mexico,MEX,2039,-0.0366258919239044,0.030542532602945965
Net Zero 2050,Netherlands,Netherlands,NLD,2039,-0.0006665885448456366,0.06493798891703283
Net Zero 2050,New Zealand,New Zealand,NZL,2039,-0.021478464206059766,-0.0009813507397969667
Net Zero 2050,Norway,Norway,NOR,2039,0.018252367774645468,0.007962882518768267
Net Zero 2050,Poland,Poland,POL,2039,-0.1431849996248881,-0.06498287121454872
Net Zero 2050,Portugal,Portugal,PRT,2039,0.20251657565434777,-0.18152546882629392
Net Zero 2050,Romania,Romania,ROU,2039,0.2820251584053039,-0.11782775322596234
Net Zero 2050,Russia,Russia,RUS,2039,0.5804158449172974,0.12083403269449866
Net Zero 2050,Singapore,Singapore,SGP,2039,-0.1740357975165049,0.08659181992212932
Net Zero 2050,Slovakia,Slovakia,SVK,2039,0.045105318228403725,0.0156865914662679
Net Zero 2050,Slovenia,Slovenia,SVN,2039,-0.050535311301549264,0.008762518564860001
Net Zero 2050,South Africa,South Africa,ZAF,2039,0.4226704041163127,0.0031967163085937314
Net Zero 2050,South Korea,South Korea,KOR,2039,-0.008083770672480268,0.021085162957509368
Net Zero 2050,Spain,Spain,ESP,2039,0.09314485390981038,-0.13818089167277017
Net Zero 2050,Sweden,Sweden,SWE,2039,0.14527377486228943,0.061197002728780064
Net Zero 2050,Switzerland,Switzerland,CHE,2039,-0.19195939103762308,-0.03084756930669143
Net Zero 2050,Taiwan,Taiwan,TWN,2039,-0.02115241686503094,0.0142111778259277
Net Zero 2050,Turkey,Turkey,TUR,2039,0.08840317279100417,0.061661322911580364
Net Zero 2050,United Kingdom,United Kingdom,GBR,2039,0.005998998880386334,-0.282882293065389
Net Zero 2050,United States,United States,USA,2039,-0.14829210440317786,-0.26008057594299316
Net Zero 2050,Viet Nam,Viet Nam,VNM,2039,-0.14190862576166788,0.0595426758130391
Below 2C,Argentina,Argentina,ARG,2040,0.18067042948678136,0.010844866434733
Below 2C,Australia,Australia,AUS,2040,0.14093762636184692,-0.0594180822372436
Below 2C,Austria,Austria,AUT,2040,0.22241413593292236,-0.032644947369893366
Below 2C,Belgium,Belgium,BEL,2040,0.17483036716779074,-0.3420330286026001
Below 2C,Brazil,Brazil,BRA,2040,0.22073284784952804,0.08661496639251708
Below 2C,Bulgaria,Bulgaria,BGR,2040,0.12174343069394426,0.014393289883931433
Below 2C,Canada,Canada,CAN,2040,-0.3012455503145854,0.4012285073598226
Below 2C,Chile,Chile,CHL,2040,0.025523821512858067,1.2318293253566707e-05
Below 2C,China,China,CHN,2040,0.19379685322443643,-0.4852195978164673
Below 2C,Croatia,Croatia,HRV,2040,0.20146960020065308,0.0029252370198567332
Below 2C,Czech Republic,Czech Republic,CZE,2040,0.09548189242680867,0.20709264278411865
Below 2C,Denmark,Denmark,DNK,2040,0.11720042427380879,-0.03465807437896724
Below 2C,Egypt,Egypt,EGY,2040,-0.010654762387275703,0.09023292859395342
Below 2C,Estonia,Estonia,EST,2040,0.07807300488154094,-0.011060476303100532
Below 2C,Finland,Finland,FIN,2040,-4.349152247113359e-05,0.05750123659769687
Below 2C,France,France,FRA,2040,0.29078920682271325,-0.3043913046518962
Below 2C,Germany,Germany,DEU,2040,0.10904439290364583,-0.03363182147343947
Below 2C,Greece,Greece,GRC,2040,-0.04203881820042927,-0.0256791909535726
Below 2C,Hong Kong,Hong Kong,HKG,2040,0.1745601991812388,0.06325449546178176
Below 2C,Hungary,Hungary,HUN,2040,0.07162473599116008,0.13126508394877115
Below 2C,India,India,IND,2040,0.08634409308433529,0.05465428034464514
Below 2C,Indonesia,Indonesia,IDN,2040,0.07255115111668903,0.038854559262593534
Below 2C,Ireland,Ireland,IRL,2040,0.1480382283528646,-0.015272577603658
Below 2C,Italy,Italy,ITA,2040,0.16201521952946982,-0.07145349184672035
Below 2C,Japan,Japan,JPN,2040,0.121507187684377,-0.1328827142715454
Below 2C,Latvia,Latvia,LVA,2040,0.08642979462941484,-0.006734808286031033
Below 2C,Lithuania,Lithuania,LTU,2040,0.06398392717043556,0.0039426883061727
Below 2C,Malaysia,Malaysia,MYS,2040,0.06545090675354004,-0.17771989107131958
Below 2C,Mexico,Mexico,MEX,2040,0.09485914309819539,0.0458689133326212
Below 2C,Netherlands,Netherlands,NLD,2040,0.08705185850461321,-0.004178166389465333
Below 2C,New Zealand,New Zealand,NZL,2040,0.06033267577489213,0.011408746242523133
Below 2C,Norway,Norway,NOR,2040,0.14043537775675455,0.0013518134752908667
Below 2C,Poland,Poland,POL,2040,0.02262822786966957,-0.0035227338473002023
Below 2C,Portugal,Portugal,PRT,2040,0.2858071525891622,-0.3145679632822672
Below 2C,Romania,Romania,ROU,2040,0.3442351122697194,-0.12066326538721721
Below 2C,Russia,Russia,RUS,2040,0.47048073013623554,0.06493053833643593
Below 2C,Singapore,Singapore,SGP,2040,0.12861037254333493,0.05859293540318803
Below 2C,Slovakia,Slovakia,SVK,2040,0.1873460114002228,0.020266890525817798
Below 2C,Slovenia,Slovenia,SVN,2040,0.15762069821357727,0.016445318857828736
Below 2C,South Africa,South Africa,ZAF,2040,0.20022759834925333,-0.036360263824462835
Below 2C,South Korea,South Korea,KOR,2040,0.06344442566235857,0.021931409835815364
Below 2C,Spain,Spain,ESP,2040,0.20512274901072183,-0.14510877927144367
Below 2C,Sweden,Sweden,SWE,2040,0.1701293090979258,0.0071122646331787005
Below 2C,Switzerland,Switzerland,CHE,2040,-0.006319046020507836,-0.0077332258224487
Below 2C,Taiwan,Taiwan,TWN,2040,0.12192014853159587,0.025112946828206334
Below 2C,Turkey,Turkey,TUR,2040,0.15135090053081512,0.048137505849202435
Below 2C,United Kingdom,United Kingdom,GBR,2040,0.25255362192789715,-0.16371063391367593
Below 2C,United States,United States,USA,2040,0.1314593553543091,-0.16199421882629392
Below 2C,Viet Nam,Viet Nam,VNM,2040,0.1869262158870697,0.052131275335947636
Delayed transition,Argentina,Argentina,ARG,2040,0.35638009403677035,0.004796107610066733
Delayed transition,Australia,Australia,AUS,2040,0.4424203038215637,-0.0406118631362915
Delayed transition,Austria,Austria,AUT,2040,0.46561161677042645,-0.001680890719095866
Delayed transition,Belgium,Belgium,BEL,2040,0.3768899341424306,-0.6259830395380656
Delayed transition,Brazil,Brazil,BRA,2040,0.47673624753952026,0.09586564699808753
Delayed transition,Bulgaria,Bulgaria,BGR,2040,0.18565293153127038,0.0366468826929728
Delayed transition,Canada,Canada,CAN,2040,0.12302715579668681,0.5988412300745646
Delayed transition,Chile,Chile,CHL,2040,0.15725041429201764,-0.03162165482838947
Delayed transition,China,China,CHN,2040,0.8557072877883911,-0.54001518090566
Delayed transition,Croatia,Croatia,HRV,2040,0.3501136799653371,0.0319252014160156
Delayed transition,Czech Republic,Czech Republic,CZE,2040,0.24733634789784745,0.5164728164672852
Delayed transition,Denmark,Denmark,DNK,2040,0.2958405514558156,-0.08801102638244623
Delayed transition,Egypt,Egypt,EGY,2040,0.18536301702260974,0.11239262421925861
Delayed transition,Estonia,Estonia,EST,2040,0.10806297262509663,0.011315663655598933
Delayed transition,Finland,Finland,FIN,2040,0.08503106236457823,0.0161505540211995
Delayed transition,France,France,FRA,2040,0.5414215723673502,-0.43121198813120515
Delayed transition,Germany,Germany,DEU,2040,0.3315709133942922,-0.0507619976997375
Delayed transition,Greece,Greece,GRC,2040,0.3978405197461446,-0.04987994829813636
Delayed transition,Hong Kong,Hong Kong,HKG,2040,0.6625546316305796,0.041079262892405134
Delayed transition,Hungary,Hungary,HUN,2040,0.19319062431653342,0.4176368713378906
Delayed transition,India,India,IND,2040,0.23837966720263162,0.0582183202107747
Delayed transition,Indonesia,Indonesia,IDN,2040,0.2215477923552195,0.05192494392395013
Delayed transition,Ireland,Ireland,IRL,2040,0.3619463841120402,0.027076721191406198
Delayed transition,Italy,Italy,ITA,2040,0.33929933110872906,-0.06306195259094234
Delayed transition,Japan,Japan,JPN,2040,0.3560804526011149,-0.22353249788284302
Delayed transition,Latvia,Latvia,LVA,2040,0.20695107181866965,-0.020110964775085366
Delayed transition,Lithuania,Lithuania,LTU,2040,0.1602349479993184,0.006379683812459266
Delayed transition,Malaysia,Malaysia,MYS,2040,0.28772731622060144,-0.12357381979624431
Delayed transition,Mexico,Mexico,MEX,2040,0.30768148104349774,0.0674117008845011
Delayed transition,Netherlands,Netherlands,NLD,2040,0.1972345213095347,-0.12116110324859615
Delayed transition,New Zealand,New Zealand,NZL,2040,0.22543838620185852,0.010970493157704634
Delayed transition,Norway,Norway,NOR,2040,0.26727203528086346,-0.006402790546417199
Delayed transition,Poland,Poland,POL,2040,0.19928268591562906,0.26240772008895874
Delayed transition,Portugal,Portugal,PRT,2040,0.6839155356089274,-0.6700116793314616
Delayed transition,Romania,Romania,ROU,2040,0.564675639073054,-0.1110573609670003
Delayed transition,Russia,Russia,RUS,2040,0.885182072718938,0.08839352925618486
Delayed transition,Singapore,Singapore,SGP,2040,0.5692025423049927,0.010159571965535434
Delayed transition,Slovakia,Slovakia,SVK,2040,0.29897987842559814,0.030954837799072234
Delayed transition,Slovenia,Slovenia,SVN,2040,0.32474181056022644,0.014544208844502735
Delayed transition,South Africa,South Africa,ZAF,2040,0.5007104674975077,-0.05664730072021484
Delayed transition,South Korea,South Korea,KOR,2040,0.2198490301767985,-0.001550197601318367
Delayed transition,Spain,Spain,ESP,2040,0.4284554719924927,-0.1274864673614502
Delayed transition,Sweden,Sweden,SWE,2040,0.27923839290936786,-0.0153678655624389
Delayed transition,Switzerland,Switzerland,CHE,2040,0.1448693374792735,-0.003036638100941933
Delayed transition,Taiwan,Taiwan,TWN,2040,0.23467224836349487,0.0150789817174275
Delayed transition,Turkey,Turkey,TUR,2040,0.3603100727001826,0.06085006395975743
Delayed transition,United Kingdom,United Kingdom,GBR,2040,0.4999600648880005,0.15640767415364584
Delayed transition,United States,United States,USA,2040,0.40379369258880615,-0.011052568753560402
Delayed transition,Viet Nam,Viet Nam,VNM,2040,0.7153084476788839,0.0029802322387695334
Fragmented World,Argentina,Argentina,ARG,2040,0.31148444519688684,0.027825196584065733
Fragmented World,Australia,Australia,AUS,2040,0.3136816422144572,-0.0853326320648193
Fragmented World,Austria,Austria,AUT,2040,0.3653871814409892,-0.027126391728719
Fragmented World,Belgium,Belgium,BEL,2040,0.25049152970314026,-0.48807557423909503
Fragmented World,Brazil,Brazil,BRA,2040,0.366943617661794,0.11912786960601807
Fragmented World,Bulgaria,Bulgaria,BGR,2040,0.25016804536183673,0.0486492315928141
Fragmented World,Canada,Canada,CAN,2040,-0.11444242795308429,0.5104890664418539
Fragmented World,Chile,Chile,CHL,2040,0.1518073777357737,0.016232490539550764
Fragmented World,China,China,CHN,2040,0.6969293355941772,-0.6042131582895914
Fragmented World,Croatia,Croatia,HRV,2040,0.3096605837345124,0.0411020914713541
Fragmented World,Czech Republic,Czech Republic,CZE,2040,0.20876957972844437,0.44451940059661865
Fragmented World,Denmark,Denmark,DNK,2040,0.24323339263598123,-0.0719599326451619
Fragmented World,Egypt,Egypt,EGY,2040,0.2688402235507965,0.12234950065612789
Fragmented World,Estonia,Estonia,EST,2040,0.20827133456865946,-0.0040066242218017
Fragmented World,Finland,Finland,FIN,2040,0.049469550450642906,0.02268501122792557
Fragmented World,France,France,FRA,2040,0.3884645104408264,-0.363287885983785
Fragmented World,Germany,Germany,DEU,2040,0.23187228043874106,-0.051281491915384864
Fragmented World,Greece,Greece,GRC,2040,0.2657894690831502,-0.0202816327412923
Fragmented World,Hong Kong,Hong Kong,HKG,2040,0.40806375940640766,0.08421830336252846
Fragmented World,Hungary,Hungary,HUN,2040,0.18434842427571616,0.4050658146540324
Fragmented World,India,India,IND,2040,0.2163890302181244,0.0983709494272868
Fragmented World,Indonesia,Indonesia,IDN,2040,0.22108790278434753,0.09279310703277587
Fragmented World,Ireland,Ireland,IRL,2040,0.2994348406791687,-0.03901076316833493
Fragmented World,Italy,Italy,ITA,2040,0.32287560900052387,-0.0375614166259765
Fragmented World,Japan,Japan,JPN,2040,0.2917558749516805,-0.1613203485806783
Fragmented World,Latvia,Latvia,LVA,2040,0.22650166352589926,-0.0013128916422525665
Fragmented World,Lithuania,Lithuania,LTU,2040,0.19754487276077273,0.0058340628941853665
Fragmented World,Malaysia,Malaysia,MYS,2040,0.1683306097984314,-0.10409502188364662
Fragmented World,Mexico,Mexico,MEX,2040,0.23906272649765015,0.08939351638158159
Fragmented World,Netherlands,Netherlands,NLD,2040,0.13215542833010355,-0.10729591051737468
Fragmented World,New Zealand,New Zealand,NZL,2040,0.20256198445955909,0.034922301769256564
Fragmented World,Norway,Norway,NOR,2040,0.18691445390383402,-0.0047300259272257
Fragmented World,Poland,Poland,POL,2040,0.1962686330080032,0.23307468493779504
Fragmented World,Portugal,Portugal,PRT,2040,0.45626803239186603,-0.4407227436701457
Fragmented World,Romania,Romania,ROU,2040,0.39067797859509784,-0.12209810813268022
Fragmented World,Russia,Russia,RUS,2040,0.4634642501672109,0.02980798482894893
Fragmented World,Singapore,Singapore,SGP,2040,0.30833713213602704,0.08375650644302363
Fragmented World,Slovakia,Slovakia,SVK,2040,0.21920003493626913,0.0287935336430867
Fragmented World,Slovenia,Slovenia,SVN,2040,0.28912649552027386,0.0432044665018717
Fragmented World,South Africa,South Africa,ZAF,2040,0.28475411732991535,-0.043349424997965465
Fragmented World,South Korea,South Korea,KOR,2040,0.20519519845644632,0.042755901813507
Fragmented World,Spain,Spain,ESP,2040,0.2967413862546285,-0.14395745595296225
Fragmented World,Sweden,Sweden,SWE,2040,0.21861166755358377,-0.02529664834340407
Fragmented World,Switzerland,Switzerland,CHE,2040,0.17212642232577005,0.030166089534759466
Fragmented World,Taiwan,Taiwan,TWN,2040,0.21407773097356161,0.056321620941162075
Fragmented World,Turkey,Turkey,TUR,2040,0.26175692677497864,0.07257119814554847
Fragmented World,United Kingdom,United Kingdom,GBR,2040,0.5535932381947836,0.2092191775639852
Fragmented World,United States,United States,USA,2040,0.35656700531641644,-0.11667040983835857
Fragmented World,Viet Nam,Viet Nam,VNM,2040,0.43719789385795593,0.08221159378687537
Nationally Determined Contributions (NDCs),Argentina,Argentina,ARG,2040,0.1862375925605496,0.024289846420288034
Nationally Determined Contributions (NDCs),Australia,Australia,AUS,2040,0.1367469827334086,-0.09133080641428626
Nationally Determined Contributions (NDCs),Austria,Austria,AUT,2040,0.20175568262736002,-0.06855372587839757
Nationally Determined Contributions (NDCs),Belgium,Belgium,BEL,2040,0.16107762853304544,-0.30528775850931805
Nationally Determined Contributions (NDCs),Brazil,Brazil,BRA,2040,0.16755672295888266,0.11525650819142659
Nationally Determined Contributions (NDCs),Bulgaria,Bulgaria,BGR,2040,0.15823659300804138,0.017535924911499
Nationally Determined Contributions (NDCs),Canada,Canada,CAN,2040,-0.4181648790836334,0.4595002730687459
Nationally Determined Contributions (NDCs),Chile,Chile,CHL,2040,0.03793913125991826,0.010759075482686333
Nationally Determined Contributions (NDCs),China,China,CHN,2040,0.4304436643918355,-0.58306356271108
Nationally Determined Contributions (NDCs),Croatia,Croatia,HRV,2040,0.22815152009328207,-0.0015807549158732327
Nationally Determined Contributions (NDCs),Czech Republic,Czech Republic,CZE,2040,0.09562827150026953,0.3497300942738851
Nationally Determined Contributions (NDCs),Denmark,Denmark,DNK,2040,0.10821087161699931,-0.04452053705851237
Nationally Determined Contributions (NDCs),Egypt,Egypt,EGY,2040,0.06584122528632484,0.11375077565511064
Nationally Determined Contributions (NDCs),Estonia,Estonia,EST,2040,0.12719034155209855,-0.03972864151000973
Nationally Determined Contributions (NDCs),Finland,Finland,FIN,2040,-0.060927132765452,0.068939725557963
Nationally Determined Contributions (NDCs),France,France,FRA,2040,0.31090295314788824,-0.2829037507375081
Nationally Determined Contributions (NDCs),Germany,Germany,DEU,2040,0.06890909870465597,-0.0438632766405741
Nationally Determined Contributions (NDCs),Greece,Greece,GRC,2040,-0.150510440270106,0.05740364392598463
Nationally Determined Contributions (NDCs),Hong Kong,Hong Kong,HKG,2040,0.25424320499102276,0.08204933007558184
Nationally Determined Contributions (NDCs),Hungary,Hungary,HUN,2040,0.0930507183074951,0.3151957194010417
Nationally Determined Contributions (NDCs),India,India,IND,2040,0.07120781143506366,0.08439445495605467
Nationally Determined Contributions (NDCs),Indonesia,Indonesia,IDN,2040,0.08488988876342769,0.07260362307230626
Nationally Determined Contributions (NDCs),Ireland,Ireland,IRL,2040,0.1723443071047465,-0.04865785439809157
Nationally Determined Contributions (NDCs),Italy,Italy,ITA,2040,0.159076730410258,-0.0630362033843994
Nationally Determined Contributions (NDCs),Japan,Japan,JPN,2040,0.14676789442698165,-0.11049886544545491
Nationally Determined Contributions (NDCs),Latvia,Latvia,LVA,2040,0.10229514042536418,-0.009724537531534768
Nationally Determined Contributions (NDCs),Lithuania,Lithuania,LTU,2040,0.08771504958470656,-0.0029476881027221333
Nationally Determined Contributions (NDCs),Malaysia,Malaysia,MYS,2040,0.118663748105367,-0.0925741195678711
Nationally Determined Contributions (NDCs),Mexico,Mexico,MEX,2040,0.092760423819224,0.07791169484456377
Nationally Determined Contributions (NDCs),Netherlands,Netherlands,NLD,2040,0.021938681602478,-0.015745321909586565
Nationally Determined Contributions (NDCs),New Zealand,New Zealand,NZL,2040,0.06999920805295307,0.021505415439605668
Nationally Determined Contributions (NDCs),Norway,Norway,NOR,2040,0.10951652129491167,-0.0007029771804809333
Nationally Determined Contributions (NDCs),Poland,Poland,POL,2040,0.06508108973503109,0.14092344045639038
Nationally Determined Contributions (NDCs),Portugal,Portugal,PRT,2040,0.22809483607610068,-0.21963961919148758
Nationally Determined Contributions (NDCs),Romania,Romania,ROU,2040,0.30848466356595355,-0.1379562020301819
Nationally Determined Contributions (NDCs),Russia,Russia,RUS,2040,0.3149931728839874,0.04296902815500897
Nationally Determined Contributions (NDCs),Singapore,Singapore,SGP,2040,0.16412814458211258,0.0799336234728495
Nationally Determined Contributions (NDCs),Slovakia,Slovakia,SVK,2040,0.1333782374858856,0.005061904589335133
Nationally Determined Contributions (NDCs),Slovenia,Slovenia,SVN,2040,0.1770906945069631,0.0272827545801798
Nationally Determined Contributions (NDCs),South Africa,South Africa,ZAF,2040,0.11761575937271117,-0.0160164833068847
